year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags
1987,53,I Heard A Rumour,Bananarama,0.131,0.103,0.765,0.5574,-0.7,108.7,4.0,227.7,16,13,202,36,"electronic/dance, electronic/dance, pop"
1987,54,Don't Mean Nothing,Richard Marx,0.149,0.137,0.714,0.1629,1.3,98.21,4.800000000000001,443.7,26,36,381,54,pop
1987,58,La Isla Bonita,Madonna,0.178,0.007,0.815,0.9934,2.1,90.77,4.4,347.4,29,32,277,45,"electronic/dance, electronic/dance, pop"
1987,59,Bad,Michael Jackson,0.051,0.256,0.693,-0.9993,0.1,106.67,4.800000000000001,609.3,17,49,566,80,"disco, pop, hip-hop/rnb, rock, soul"
1987,61,Change Of Heart,Cyndi Lauper,0.137,0.033,0.83,0.9805,0.5,100.24,4.0,338.4,19,29,284,53,"blues, pop"
1987,63,Can't We Try,Dan Hill,0.168,0.07,0.761,0.9871,0.9,99.23,4.4,374.4,19,19,307,47,folk
1987,64,To Be A Lover,Billy Idol,0.277,0.02,0.703,0.9986,1.7,91.78,4.0,508.5,42,13,397,74,"electronic/dance, rock"
1987,65,Mandolin Rain,Bruce Hornsby and The Range,0.074,0.091,0.836,-0.2944,0.9,99.23,4.4,408.6,26,25,343,51,
1987,66,Breakout,Swing Out Sister,0.097,0.045,0.858,0.7176,0.9,99.23,4.4,308.7,19,37,261,43,
1987,67,Stand By Me,Ben E. King,0.179,0.039,0.783,0.9813,-1.8,117.16,4.0,162.0,7,11,162,30,"pop, soul"
1987,72,Rhythm Is Gonna Get You,Gloria Estefan and Miami Sound Machine,0.011,0.063,0.926,-0.9371,-1.4,116.15,4.4,372.6,9,39,361,58,"electronic/dance, pop, rock"
1987,74,Wanted Dead Or Alive,Bon Jovi,0.13,0.219,0.651,-0.9869,2.5,89.75,4.800000000000001,308.7,19,16,235,32,rock
1987,75,Big Time,Peter Gabriel,0.122,0.007,0.87,0.9854,1.3,98.21,4.800000000000001,379.8,21,12,324,46,"folk, pop, rock, classical/soundtrack"
1987,76,The Finer Things,Steve Winwood,0.098,0.069,0.832,0.8624,0.9,99.23,4.4,293.4,14,18,245,38,"pop, rock"
1987,78,Is This Love,Survivor,0.314,0.063,0.622,0.9988,0.9,99.23,4.4,351.0,25,24,291,46,
1987,79,Diamonds,Herb Alpert,0.256,0.092,0.652,0.993,0.5,100.24,4.0,207.9,13,31,180,36,
1987,81,Big Love,Fleetwood Mac,0.339,0.013,0.647,0.9908,-1.0,109.72,3.6,100.8,3,9,88,18,"blues, pop, rock"
1987,82,Midnight Blue,Lou Gramm,0.114,0.052,0.834,0.9421,0.5,100.24,4.0,304.2,23,15,263,51,rock
1987,83,Something So Strong,Crowded House,0.326,0.056,0.618,0.994,1.3,92.8,3.6,162.0,11,17,124,28,
1987,84,Heat Of The Night,Bryan Adams,0.067,0.112,0.822,-0.4788,2.1,96.18,5.6000000000000005,194.4,18,2,168,18,rock
1987,86,Brilliant Disguise,Bruce Springsteen,0.2,0.085,0.715,0.9873,-0.7,108.7,4.0,315.0,24,14,277,48,"folk, rock"
1987,87,Just To See Her,Smokey Robinson,0.1,0.023,0.877,0.9696,-0.7,108.7,4.0,354.6,16,31,311,58,"hip-hop/rnb, soul"
1987,89,Respect Yourself,Bruce Willis,0.256,0.024,0.72,0.995,2.1,90.77,4.4,277.2,16,17,213,35,
1987,91,Victory,Kool and The Gang,0.233,0.03,0.737,0.9943,2.5,84.34,3.6,310.5,24,22,228,47,disco
1987,92,Don't Get Me Wrong,Pretenders,0.203,0.063,0.734,0.972,0.5,100.24,4.0,211.5,29,13,171,33,rock
1987,93,Doing It All For My Baby,Huey Lewis and The News,0.173,0.016,0.811,0.9924,0.9,99.23,4.4,312.3,23,28,270,40,
1987,94,Right On Track,Breakfast Club,0.047,0.013,0.94,0.9504,0.9,104.64,5.6000000000000005,570.6,19,45,536,59,
1987,95,Ballerina Girl,Lionel Richie,0.238,0.016,0.746,0.9918,1.7,91.78,4.0,229.5,15,11,175,34,"pop, soul"
1987,96,Meet Me Half Way,Kenny Loggins,0.098,0.019,0.883,0.8834,2.9,83.32,4.0,173.7,15,14,125,25,"pop, rock"
1987,97,I've Been In Love Before,Cutting Crew,0.3,0.038,0.662,0.9962,2.9,83.32,4.0,232.2,8,20,170,31,
1987,98,(You Gotta) Fight For Your Right,Beastie Boys,0.16,0.175,0.664,0.3392,1.3,98.21,4.800000000000001,181.8,19,18,157,22,"electronic/dance, hip-hop/rnb, rock, religious"
1987,100,Love You Down,Ready For The World,0.158,0.05,0.792,0.8912,1.3,98.21,4.800000000000001,81.0,6,4,70,10,
1988,1,Faith,George Michael,0.374,0.029,0.597,0.9992,2.1,90.77,4.4,389.7,23,17,303,45,"pop, rock"
1988,2,Need You Tonight,INXS,0.08,0.01,0.91,0.9456,0.1,101.26,3.6,296.1,15,33,238,50,"pop, rock"
1988,3,Got My Mind Set On You,George Harrison,0.032,0.0,0.968,0.9022,-0.3,107.69,4.4,398.7,8,53,373,61,"electronic/dance, folk, pop, rock"
1988,4,Never Gonna Give You Up,Rick Astley,0.033,0.156,0.811,-0.9951,2.1,90.77,4.4,475.2,12,51,369,60,pop
1988,5,Sweet Child O' Mine,Guns N' Roses,0.213,0.036,0.751,0.9951,-0.3,107.69,4.4,300.6,7,13,278,45,rock
1988,6,So Emotional,Whitney Houston,0.306,0.063,0.632,0.9984,2.1,90.77,4.4,462.6,17,35,361,54,pop
1988,7,Heaven Is A Place On Earth,Belinda Carlisle,0.305,0.012,0.683,0.9987,0.9,99.23,4.4,377.1,16,36,310,45,pop
1988,9,Hands To Heaven,Breathe,0.245,0.154,0.602,0.9584,2.1,90.77,4.4,191.7,21,11,148,22,
1988,10,Roll With It,Steve Winwood,0.085,0.027,0.888,0.9684,0.1,106.67,4.800000000000001,336.6,16,14,309,43,"pop, rock"
1988,11,One More Try,George Michael,0.089,0.119,0.792,-0.7381,-0.3,107.69,4.4,326.7,7,19,290,47,"pop, rock"
1988,12,Wishing Well,Terence Trent d'Arby,0.571,0.034,0.395,0.9995,2.1,90.77,4.4,275.4,30,12,214,31,
1988,13,Anything For You,Gloria Estefan and Miami Sound Machine,0.116,0.112,0.772,0.0351,0.9,99.23,4.4,294.3,6,14,251,39,"electronic/dance, pop, rock"
1988,14,The Flame,Cheap Trick,0.025,0.088,0.887,-0.9647,0.9,99.23,4.4,362.7,22,28,301,45,rock
1988,15,"Get Outta My Dreams, Get Into My Car",Billy Ocean,0.139,0.0,0.861,0.996,-0.3,107.69,4.4,505.8,20,44,448,65,"disco, pop"
1988,17,Is This Love,Whitesnake,0.314,0.013,0.673,0.9991,1.3,98.21,4.800000000000001,367.2,14,25,319,44,"blues, rock"
1988,19,Pour Some Sugar On Me,Def Leppard,0.214,0.052,0.734,0.9969,2.5,89.75,4.800000000000001,476.1,37,23,375,48,rock
1988,20,I'll Always Love You,Taylor Dayne,0.344,0.0,0.656,0.9974,0.5,100.24,4.0,207.9,9,3,171,33,"electronic/dance, pop"
1988,21,Man In The Mirror,Michael Jackson,0.093,0.06,0.847,0.9542,0.9,99.23,4.4,738.9,34,33,613,90,"disco, pop, hip-hop/rnb, rock, soul"
1988,23,Simply Irresistible,Robert Palmer,0.331,0.089,0.581,0.9983,6.4,63.36,5.2,443.7,37,32,286,33,"pop, rock"
1988,24,Hold On To The Nights,Richard Marx,0.148,0.081,0.77,0.9358,0.9,99.23,4.4,238.5,22,12,195,32,pop
1988,26,Shattered Dreams,Johnny Hates Jazz,0.189,0.29,0.521,-0.9894,0.5,100.24,4.0,286.2,9,33,239,41,pop
1988,27,Father Figure,George Michael,0.174,0.053,0.773,0.9958,1.7,91.78,4.0,543.6,43,28,434,73,"pop, rock"
1988,29,A Groovy Kind Of Love,Phil Collins,0.183,0.05,0.767,0.9719,-0.7,108.7,4.0,193.5,14,17,169,30,"jazz, pop, rock"
1988,30,Love Bites,Def Leppard,0.275,0.07,0.656,0.9982,0.9,99.23,4.4,384.3,16,26,319,47,rock
1988,31,Endless Summer Nights,Richard Marx,0.091,0.012,0.897,0.943,1.7,97.2,5.2,259.2,24,7,208,25,pop
1988,33,Where Do Broken Hearts Go,Whitney Houston,0.2,0.061,0.739,0.9954,0.5,100.24,4.0,391.5,10,39,337,57,pop
1988,34,Angel,Aerosmith,0.241,0.071,0.688,0.9927,2.5,89.75,4.800000000000001,295.2,19,17,226,29,rock
1988,35,Hazy Shade Of Winter,Bangles,0.112,0.016,0.871,0.9583,1.7,91.78,4.0,249.3,23,26,194,37,"pop, rock"
1988,36,The Way You Make Me Feel,Michael Jackson,0.051,0.049,0.9,0.4068,0.5,100.24,4.0,711.9,29,69,579,106,"disco, pop, hip-hop/rnb, rock, soul"
1988,37,"Don't Worry, Be Happy",Bobby McFerrin,0.221,0.216,0.563,-0.8693,8.4,47.45,4.800000000000001,591.3,38,59,331,44,"classical/soundtrack, jazz, reggae"
1988,39,Red Red Wine,UB40,0.152,0.083,0.765,0.9952,0.9,99.23,4.4,823.5,26,68,709,102,"pop, reggae"
1988,41,Bad Medicine,Bon Jovi,0.201,0.24,0.559,-0.989,2.9,88.74,5.2,682.2,39,38,521,62,rock
1988,42,Kokomo,Beach Boys,0.104,0.005,0.891,0.9868,2.9,83.32,4.0,452.7,35,35,320,54,"pop, rock"
1988,43,I Don't Wanna Go On With You Like That,Elton John,0.183,0.035,0.782,0.994,0.5,105.66,5.2,420.3,15,22,366,43,"pop, rock"
1988,44,Together Forever,Rick Astley,0.176,0.0,0.824,0.9922,2.1,90.77,4.4,364.5,15,33,279,46,pop
1988,45,Monkey,George Michael,0.199,0.02,0.782,0.998,0.1,106.67,4.800000000000001,511.2,15,44,464,63,"pop, rock"
1988,46,Devil Inside,INXS,0.047,0.377,0.576,-0.9992,3.3,76.89,3.2,386.1,21,48,266,70,"pop, rock"
1988,47,Should've Known Better,Richard Marx,0.266,0.193,0.542,0.9866,0.9,99.23,4.4,312.3,17,24,260,39,pop
1988,48,I Don't Wanna Live Without Your Love,Chicago,0.014,0.183,0.803,-0.9959,2.5,89.75,4.800000000000001,485.1,17,28,376,52,"jazz, pop, rock"
1988,49,The Loco-Motion,Kylie Minogue,0.125,0.0,0.875,0.9889,2.5,89.75,4.800000000000001,443.7,19,31,330,47,"electronic/dance, pop"
1988,50,What Have I Done To Deserve This?,Pet Shop Boys,0.044,0.016,0.94,0.9328,1.7,97.2,5.2,838.8,25,48,677,78,"disco, electronic/dance, pop"
1988,52,What's On Your Mind,Information Society,0.222,0.091,0.687,0.9778,1.7,91.78,4.0,317.7,11,44,242,47,electronic/dance
1988,53,Tell It To My Heart,Taylor Dayne,0.083,0.036,0.881,0.9559,0.5,100.24,4.0,319.5,19,33,277,51,"electronic/dance, pop"
1988,55,Don't You Want Me,Jody Watley,0.234,0.079,0.687,0.997,-1.1,115.13,4.800000000000001,360.0,8,32,347,46,"electronic/dance, pop, soul"
1988,56,Desire,U2,0.375,0.037,0.588,0.9939,4.8,72.83,4.800000000000001,185.4,26,12,127,18,
1988,57,I Get Weak,Belinda Carlisle,0.126,0.211,0.663,-0.9728,-0.3,107.69,4.4,328.5,17,27,309,46,pop
1988,58,Sign Your Name,Terence Trent d'Arby,0.159,0.054,0.787,0.967,0.9,99.23,4.4,254.7,22,12,211,32,
1988,60,Girlfriend,Pebbles,0.136,0.141,0.723,-0.5168,0.1,106.67,4.800000000000001,694.8,32,63,610,77,hip-hop/rnb
1988,61,Dirty Diana,Michael Jackson,0.056,0.285,0.659,-0.9984,0.9,99.23,4.4,473.4,42,42,380,60,"disco, pop, hip-hop/rnb, rock, soul"
1988,63,Mercedes Boy,Pebbles,0.023,0.0,0.977,0.7622,1.3,98.21,4.800000000000001,347.4,11,47,278,38,hip-hop/rnb
1988,64,Perfect World,Huey Lewis and The News,0.361,0.016,0.623,0.9983,2.9,88.74,5.2,273.6,22,10,216,27,
1988,65,New Sensation,INXS,0.137,0.074,0.79,0.9427,1.7,91.78,4.0,337.5,23,17,259,49,"pop, rock"
1988,67,If It Isn't Love,New Edition,0.043,0.293,0.664,-0.9983,-0.7,108.7,4.0,329.4,20,24,295,52,"pop, hip-hop/rnb"
1988,69,One Good Woman,Peter Cetera,0.222,0.049,0.729,0.9955,1.7,91.78,4.0,354.6,14,28,282,48,
1988,70,Don't Be Cruel,Cheap Trick,0.35,0.048,0.603,0.9985,-0.7,108.7,4.0,286.2,10,34,269,52,rock
1988,71,Candle In The Wind,Elton John,0.092,0.052,0.856,0.8885,1.7,97.2,5.2,363.6,26,18,298,37,"pop, rock"
1988,72,Everything Your Heart Desires,Daryl Hall and John Oates,0.164,0.111,0.725,0.9556,0.9,99.23,4.4,442.8,20,18,355,51,
1988,73,Say You Will,Foreigner,0.021,0.04,0.939,-0.7702,-0.7,108.7,4.0,385.2,15,37,357,64,rock
1988,74,I Want Her,Keith Sweat,0.264,0.056,0.68,0.9969,-0.7,114.12,5.2,590.4,22,16,565,63,hip-hop/rnb
1988,75,Pink Cadillac,Natalie Cole,0.085,0.038,0.877,0.9391,0.9,99.23,4.4,440.1,30,20,363,52,
1988,76,Fast Car,Tracy Chapman,0.112,0.044,0.843,0.9826,1.3,98.21,4.800000000000001,620.1,44,25,504,66,folk
1988,77,Electric Blue,Icehouse,0.103,0.029,0.868,0.9528,0.1,101.26,3.6,396.0,11,67,327,67,"pop, rock"
1988,78,The Valley Road,Bruce Hornsby and The Range,0.064,0.096,0.84,-0.4031,2.5,89.75,4.800000000000001,281.7,25,12,220,29,
1988,79,Don't Be Cruel,Bobby Brown,0.206,0.097,0.697,0.9971,0.1,106.67,4.800000000000001,599.4,29,30,546,73,"pop, hip-hop/rnb"
1988,80,Always On My Mind,Pet Shop Boys,0.165,0.119,0.716,0.9363,0.9,99.23,4.4,294.3,5,28,241,38,"disco, electronic/dance, pop"
1988,82,When It's Love,Van Halen,0.186,0.015,0.799,0.9973,0.1,106.67,4.800000000000001,363.6,20,25,327,46,rock
1988,83,Don't Shed A Tear,Paul Carrack,0.044,0.027,0.929,0.5319,-0.7,108.7,4.0,229.5,8,29,213,39,
1988,85,I Hate Myself For Loving You,Joan Jett and The Blackhearts,0.184,0.242,0.574,-0.9789,0.5,105.66,5.2,362.7,20,24,322,39,
1988,86,I Don't Want To Live Without You,Foreigner,0.107,0.178,0.715,-0.9819,0.5,100.24,4.0,297.0,15,23,238,41,rock
1988,88,Don't You Know What The Night Can Do,Steve Winwood,0.073,0.032,0.896,0.9649,-1.4,116.15,4.4,427.5,14,40,412,60,"pop, rock"
1988,89,One Moment In Time,Whitney Houston,0.182,0.036,0.782,0.9922,1.3,98.21,4.800000000000001,335.7,13,23,284,39,pop
1988,90,Can't Stay Away From You,Gloria Estefan and Miami Sound Machine,0.101,0.1,0.799,-0.1788,-0.3,107.69,4.4,291.6,11,17,257,37,"electronic/dance, pop, rock"
1988,91,Kissing A Fool,George Michael,0.179,0.134,0.687,0.9765,1.3,98.21,4.800000000000001,369.9,18,9,317,44,"pop, rock"
1988,94,I Found Someone,Cher,0.075,0.077,0.848,-0.1454,2.9,83.32,4.0,314.1,15,22,226,39,"electronic/dance, disco, folk, pop, hip-hop/rnb, rock"
1988,95,Never Tear Us Apart,INXS,0.069,0.034,0.897,0.7506,0.1,101.26,3.6,182.7,8,13,155,32,"pop, rock"
1988,96,Valerie,Steve Winwood,0.138,0.09,0.772,0.931,0.1,106.67,4.800000000000001,243.9,11,16,216,28,"pop, rock"
1988,98,Nothin' But A Good Time,Poison,0.171,0.081,0.747,0.9833,1.3,98.21,4.800000000000001,328.5,17,25,285,38,rock
1988,100,Prove Your Love,Taylor Dayne,0.257,0.011,0.732,0.9953,0.5,100.24,4.0,249.3,13,3,212,36,"electronic/dance, pop"
1989,1,Look Away,Chicago,0.136,0.04,0.825,0.9918,-0.3,107.69,4.4,422.1,22,42,377,59,"jazz, pop, rock"
1989,2,My Prerogative,Bobby Brown,0.033,0.056,0.912,-0.8588,2.1,90.77,4.4,619.2,40,27,462,72,"pop, hip-hop/rnb"
1989,3,Every Rose Has Its Thorn,Poison,0.186,0.122,0.692,0.9695,1.3,98.21,4.800000000000001,334.8,12,13,279,36,rock
1989,4,Straight Up,Paula Abdul,0.242,0.038,0.72,0.9987,-0.3,107.69,4.4,538.2,19,47,475,70,pop
1989,5,Miss You Much,Janet Jackson,0.075,0.139,0.786,-0.7189,-0.3,107.69,4.4,481.5,20,26,449,70,"electronic/dance, pop"
1989,6,Cold Hearted,Paula Abdul,0.233,0.055,0.711,0.9964,0.5,100.24,4.0,394.2,16,60,338,63,pop
1989,8,Girl You Know It's True,Milli Vanilli,0.328,0.01,0.662,0.9994,0.1,106.67,4.800000000000001,462.6,25,25,405,54,
1989,10,Giving You The Best That I Got,Anita Baker,0.276,0.015,0.709,0.9978,1.3,98.21,4.800000000000001,351.9,16,8,287,36,"jazz, hip-hop/rnb, soul"
1989,11,Right Here Waiting,Richard Marx,0.078,0.048,0.875,0.7176,0.5,100.24,4.0,235.8,17,22,198,36,pop
1989,14,Don't Wanna Lose You,Gloria Estefan,0.199,0.039,0.762,0.9887,0.5,100.24,4.0,275.4,16,15,226,40,"electronic/dance, pop, rock"
1989,16,Girl I'm Gonna Miss You,Milli Vanilli,0.147,0.125,0.728,0.8515,-0.3,107.69,4.4,427.5,21,39,374,56,
1989,17,The Look,Roxette,0.055,0.031,0.914,0.8538,-2.2,118.18,3.6,496.8,28,83,476,96,"pop, rock"
1989,18,She Drives Me Crazy,Fine Young Cannibals,0.101,0.269,0.63,-0.9812,0.5,100.24,4.0,225.0,15,22,185,37,pop
1989,19,On Our Own,Bobby Brown,0.042,0.046,0.911,-0.5274,0.5,100.24,4.0,753.3,43,77,611,107,"pop, hip-hop/rnb"
1989,20,Two Hearts,Phil Collins,0.064,0.058,0.878,-0.335,1.3,98.21,4.800000000000001,322.2,13,11,263,34,"jazz, pop, rock"
1989,21,Blame It On The Rain,Milli Vanilli,0.068,0.147,0.784,-0.9846,-0.3,107.69,4.4,483.3,23,29,421,61,
1989,22,Listen To Your Heart,Roxette,0.125,0.018,0.856,0.9908,1.7,97.2,5.2,420.3,20,17,357,41,"pop, rock"
1989,23,I'll Be There For You,Bon Jovi,0.116,0.133,0.752,-0.6868,1.3,98.21,4.800000000000001,471.6,27,40,407,57,rock
1989,25,Like A Prayer,Madonna,0.238,0.038,0.724,0.9973,1.7,97.2,5.2,499.5,13,36,416,48,"electronic/dance, electronic/dance, pop"
1989,26,I'll Be Loving You,New Kids On The Block,0.372,0.027,0.601,0.9991,-0.3,107.69,4.4,302.4,10,26,268,41,pop
1989,27,How Can I Fall?,Breathe,0.047,0.056,0.897,-0.4055,0.1,106.67,4.800000000000001,321.3,5,28,299,42,
1989,28,Baby Don't Forget My Number,Milli Vanilli,0.261,0.059,0.681,0.997,4.1,74.86,4.0,396.9,19,44,272,47,
1989,30,Forever Your Girl,Paula Abdul,0.132,0.006,0.862,0.9943,2.1,90.77,4.4,564.3,37,28,433,71,pop
1989,32,Eternal Flame,Bangles,0.169,0.097,0.734,0.962,1.7,91.78,4.0,312.3,12,24,249,45,"pop, rock"
1989,33,Wild Thing,Tone Loc,0.093,0.015,0.891,0.9777,1.7,102.61,6.4,530.1,50,15,469,42,
1989,34,When I See You Smile,Bad English,0.209,0.027,0.764,0.9938,1.3,98.21,4.800000000000001,387.9,19,16,334,47,
1989,35,If I Could Turn Back Time,Cher,0.177,0.134,0.689,0.9636,-0.3,107.69,4.4,384.3,13,32,358,52,"electronic/dance, disco, folk, pop, hip-hop/rnb, rock"
1989,36,Buffalo Stance,Neneh Cherry,0.192,0.124,0.683,0.9952,2.1,90.77,4.4,639.9,45,33,510,74,"electronic/dance, electronic/dance"
1989,38,Don't Rush Me,Taylor Dayne,0.235,0.052,0.712,0.9933,1.7,91.78,4.0,320.4,30,9,244,41,"electronic/dance, pop"
1989,39,Born To Be My Baby,Bon Jovi,0.081,0.022,0.897,0.9737,1.3,98.21,4.800000000000001,463.5,24,28,398,54,rock
1989,40,Good Thing,Fine Young Cannibals,0.339,0.035,0.627,0.9959,0.5,100.24,4.0,198.9,11,15,170,30,pop
1989,41,The Lover In Me,Sheena Easton,0.301,0.035,0.664,0.9995,0.5,100.24,4.0,604.8,21,56,509,90,"country, electronic/dance, pop"
1989,42,Bust A Move,Young M.C.,0.158,0.041,0.802,0.9967,1.3,98.21,4.800000000000001,810.0,85,28,679,85,
1989,43,"Once Bitten, Twice Shy",Great White,0.063,0.118,0.819,-0.9114,0.9,104.64,5.6000000000000005,421.2,24,19,367,40,
1989,46,Real Love,Jody Watley,0.377,0.037,0.586,0.9994,2.1,90.77,4.4,405.9,12,68,318,52,"electronic/dance, pop, soul"
1989,48,Every Little Step,Bobby Brown,0.19,0.064,0.746,0.989,2.1,90.77,4.4,359.1,19,26,271,44,"pop, hip-hop/rnb"
1989,49,Hangin' Tough,New Kids On The Block,0.024,0.139,0.837,-0.9239,1.3,98.21,4.800000000000001,289.8,14,34,243,32,pop
1989,50,My Heart Can't Tell You No,Rod Stewart,0.156,0.222,0.622,-0.9624,0.9,99.23,4.4,393.3,17,20,332,48,"pop, rock"
1989,51,So Alive,Love and Rockets,0.226,0.042,0.733,0.9871,0.9,99.23,4.4,211.5,12,17,176,28,
1989,52,You Got It,New Kids On The Block,0.135,0.003,0.862,0.9948,-1.8,117.16,4.0,405.0,6,59,401,79,pop
1989,53,Armageddon It,Def Leppard,0.112,0.008,0.88,0.9945,1.3,98.21,4.800000000000001,601.2,18,30,504,71,rock
1989,54,Satisfied,Richard Marx,0.145,0.115,0.74,0.7467,1.7,91.78,4.0,242.1,13,17,190,34,pop
1989,55,Express Yourself,Madonna,0.21,0.012,0.778,0.9988,0.9,99.23,4.4,595.8,22,54,513,75,"electronic/dance, electronic/dance, pop"
1989,57,Soldier Of Love,Donny Osmond,0.188,0.125,0.687,0.9831,0.5,100.24,4.0,412.2,18,42,340,65,
1989,58,Sowing The Seeds Of Love,Tears For Fears,0.207,0.045,0.748,0.9988,2.1,90.77,4.4,676.8,37,33,536,80,
1989,59,Cherish,Madonna,0.276,0.031,0.693,0.9984,1.3,98.21,4.800000000000001,438.3,21,33,358,49,"electronic/dance, electronic/dance, pop"
1989,61,18 And Life,Skid Row,0.112,0.158,0.729,-0.9445,0.5,100.24,4.0,358.2,26,22,297,52,
1989,65,Funky Cold Medina,Tone Loc,0.126,0.041,0.832,0.9944,1.7,97.2,5.2,558.9,58,7,479,54,
1989,66,In Your Room,Bangles,0.24,0.014,0.746,0.9866,-0.3,107.69,4.4,170.1,6,7,152,24,"pop, rock"
1989,67,Miss You Like Crazy,Natalie Cole,0.304,0.192,0.504,0.9966,1.3,98.21,4.800000000000001,396.9,22,16,323,41,
1989,70,Angel Eyes,Jeff Healey Band,0.177,0.018,0.806,0.9899,0.9,99.23,4.4,265.5,14,15,228,36,
1989,71,Patience,Guns N' Roses,0.158,0.057,0.785,0.9843,1.7,97.2,5.2,375.3,20,7,301,36,rock
1989,72,Walk On Water,Eddie Money,0.188,0.052,0.759,0.9957,0.1,106.67,4.800000000000001,485.1,18,29,431,54,rock
1989,73,Cover Girl,New Kids On The Block,0.163,0.025,0.812,0.9656,2.5,89.75,4.800000000000001,208.8,17,9,165,21,pop
1989,74,Welcome To The Jungle,Guns N' Roses,0.181,0.031,0.788,0.9937,1.7,91.78,4.0,415.8,21,36,312,58,rock
1989,75,Shower Me With Your Love,Surface,0.361,0.006,0.633,0.9989,2.5,89.75,4.800000000000001,294.3,16,16,234,31,
1989,77,Close My Eyes Forever,Lita Ford,0.11,0.069,0.822,0.9248,0.9,99.23,4.4,289.8,17,17,240,36,rock
1989,79,After All,Cher,0.089,0.021,0.89,0.9672,0.9,99.23,4.4,337.5,14,28,293,46,"electronic/dance, disco, folk, pop, hip-hop/rnb, rock"
1989,80,Roni,Bobby Brown,0.263,0.009,0.728,0.9995,0.5,100.24,4.0,708.3,27,87,583,115,"pop, hip-hop/rnb"
1989,81,Love In An Elevator,Aerosmith,0.206,0.018,0.776,0.999,-0.3,107.69,4.4,591.3,36,55,521,80,rock
1989,82,Lay Your Hands On Me,Bon Jovi,0.081,0.0,0.919,0.9826,-0.7,114.12,5.2,414.9,21,36,399,48,rock
1989,84,What I Am,Edie Brickell and The New Bohemians,0.025,0.078,0.897,-0.9521,0.1,106.67,4.800000000000001,331.2,7,32,297,42,
1989,86,Paradise City,Guns N' Roses,0.235,0.06,0.704,0.9991,2.5,89.75,4.800000000000001,723.6,28,59,570,75,rock
1989,88,She Wants To Dance With Me,Rick Astley,0.147,0.006,0.847,0.9877,-1.1,115.13,4.800000000000001,226.8,7,19,217,29,pop
1989,90,It's No Crime,Babyface,0.177,0.126,0.697,0.968,0.5,100.24,4.0,358.2,21,27,289,57,
1989,91,Poison,Alice Cooper,0.134,0.276,0.591,-0.9964,1.7,97.2,5.2,352.8,12,19,295,36,rock
1989,93,Smooth Criminal,Michael Jackson,0.075,0.084,0.841,-0.8969,1.7,91.78,4.0,801.0,35,59,601,116,"disco, pop, hip-hop/rnb, rock, soul"
1989,95,Rock Wit'cha,Bobby Brown,0.204,0.021,0.775,0.9961,0.5,100.24,4.0,375.3,16,32,320,56,"pop, hip-hop/rnb"
1989,99,The End Of The Innocence,Don Henley,0.134,0.093,0.773,0.9337,0.9,99.23,4.4,370.8,25,21,314,48,"folk, rock"
1989,100,Keep On Movin',Soul II Soul,0.152,0.055,0.793,0.9615,0.5,100.24,4.0,265.5,8,41,218,39,
1990,1,Hold On,Wilson Phillips,0.061,0.046,0.892,0.8335,0.1,106.67,4.800000000000001,496.8,16,26,435,61,pop
1990,2,It Must Have Been Love,Roxette,0.207,0.056,0.737,0.9959,1.7,97.2,5.2,343.8,15,19,282,35,"pop, rock"
1990,3,Nothing Compares 2 U,Sinead O'Connor,0.077,0.125,0.798,-0.8173,2.5,89.75,4.800000000000001,272.7,14,16,210,28,"alternative/indie, folk, pop, rock"
1990,4,Poison,Bell Biv Devoe,0.142,0.155,0.703,-0.877,0.9,99.23,4.4,500.4,52,26,433,65,
1990,5,Vogue,Madonna,0.077,0.028,0.894,0.9753,2.1,90.77,4.4,554.4,47,29,433,68,"electronic/dance, electronic/dance, pop"
1990,6,Vision Of Love,Mariah Carey,0.283,0.044,0.673,0.9959,1.7,91.78,4.0,279.0,31,15,219,38,"pop, hip-hop/rnb"
1990,7,Another Day In Paradise,Phil Collins,0.223,0.024,0.753,0.9974,2.1,90.77,4.4,326.7,12,23,259,38,"jazz, pop, rock"
1990,8,Hold On,En Vogue,0.234,0.085,0.681,0.9941,0.5,100.24,4.0,313.2,30,13,271,49,
1990,9,Cradle Of Love,Billy Idol,0.427,0.077,0.496,0.9995,0.9,99.23,4.4,466.2,29,29,380,59,"electronic/dance, rock"
1990,10,Blaze Of Glory,Jon Bon Jovi,0.231,0.117,0.652,0.9939,-0.3,107.69,4.4,405.0,22,20,371,60,
1990,11,Do Me!,Bell Biv Devoe,0.077,0.007,0.915,0.9848,-0.3,107.69,4.4,489.6,19,47,462,74,
1990,12,How Am I Supposed To Live Without You,Michael Bolton,0.081,0.017,0.902,0.9643,2.1,96.18,5.6000000000000005,373.5,15,20,315,34,"pop, rock"
1990,13,Pump Up The Jam,Technotronic,0.025,0.018,0.956,0.8284,-1.0,109.72,3.6,429.3,9,88,406,85,
1990,14,Opposites Attract,Paula Abdul,0.191,0.063,0.747,0.994,2.5,84.34,3.6,508.5,32,62,360,75,pop
1990,15,Escapade,Janet Jackson,0.149,0.088,0.763,0.9814,2.9,88.74,5.2,562.5,29,24,418,51,"electronic/dance, pop"
