year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1994,36,Can We Talk,Tevin Campbell,0.205,0.008,0.787,0.9915,0.9,99.23,4.4,279.9,15,18,242,39,"pop, hip-hop/rnb",0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19E-05,0.108,0.919,93.955,audio_features,2mKouqwAIdQnMP43zxR89r,spotify:track:2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r,267093,4
1994,40,Because The Night,"10,000 Maniacs",0.227,0.063,0.711,0.9938,2.1,90.77,4.4,308.7,19,23,241,40,,0.431,0.938,3,-4.507,0,0.0542,0.00805,0,0.138,0.523,157.462,audio_features,6lSr3iZTC144PKhvbPFzMp,spotify:track:6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/tracks/6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/audio-analysis/6lSr3iZTC144PKhvbPFzMp,304000,4
1994,43,Come To My Window,Melissa Etheridge,0.091,0.056,0.854,0.6507,0.5,100.24,4,320.4,12,42,278,48,,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74E-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4
1994,44,Stroke You Up,Changing Faces,0.147,0.016,0.837,0.9886,-0.3,107.69,4.4,329.4,25,20,304,48,,0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,audio_features,4hrae8atte6cRlSC9a7VCO,spotify:track:4hrae8atte6cRlSC9a7VCO,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,https://api.spotify.com/v1/audio-analysis/4hrae8atte6cRlSC9a7VCO,245133,4
1994,47,Anytime You Need A Friend,Mariah Carey,0.281,0.054,0.665,0.9941,1.3,92.8,3.6,263.7,16,23,198,41,"pop, hip-hop/rnb",0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,spotify:track:6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4
1994,48,Because Of Love,Janet Jackson,0.397,0.004,0.599,0.9992,2.5,84.34,3.6,335.7,10,41,246,54,"electronic/dance, pop",0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57E-05,0.0304,0.806,100.005,audio_features,5PCJldueshnwqQVjS16543,spotify:track:5PCJldueshnwqQVjS16543,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,https://api.spotify.com/v1/audio-analysis/5PCJldueshnwqQVjS16543,269400,4
1994,49,Linger,Cranberries,0.041,0.074,0.885,-0.9181,-0.3,107.69,4.4,327.6,14,21,292,44,"alternative/indie, pop, rock",0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867,4
1994,51,Found Out About You,Gin Blossoms,0.13,0.105,0.765,0.8449,-0.3,107.69,4.4,304.2,16,23,266,42,rock,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
1994,52,Gin And Juice,Snoop Doggy Dogg,0.055,0.143,0.802,-0.9947,1.7,97.2,5.2,566.1,64,17,473,56,"hip-hop/rnb, reggae",0.581,0.651,7,-5.617,1,0.0392,0.143,1.05E-05,0.107,0.146,151.959,audio_features,24Gxm7Eh7tO83E26LG0CsY,spotify:track:24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/tracks/24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/audio-analysis/24Gxm7Eh7tO83E26LG0CsY,264600,4
1994,54,Streets Of Philadelphia,Bruce Springsteen,0.128,0.107,0.766,0.6626,2.5,89.75,4.8,189.9,21,3,150,19,"folk, rock",0.427,0.843,4,-4.54,1,0.0364,0.00216,0,0.179,0.304,147.387,audio_features,779ooI3rBd0CLqCiiJmtVo,spotify:track:779ooI3rBd0CLqCiiJmtVo,https://api.spotify.com/v1/tracks/779ooI3rBd0CLqCiiJmtVo,https://api.spotify.com/v1/audio-analysis/779ooI3rBd0CLqCiiJmtVo,200480,3
1994,56,Endless Love,Luther Vandross,0.265,0.077,0.658,0.9948,-0.3,107.69,4.4,258.3,13,12,229,37,"pop, soul",0.843,0.612,10,-4.71,0,0.157,0.0573,0.000305,0.154,0.791,93.975,audio_features,2UbFyKS0gTj9NcGLO4NpyZ,spotify:track:2UbFyKS0gTj9NcGLO4NpyZ,https://api.spotify.com/v1/tracks/2UbFyKS0gTj9NcGLO4NpyZ,https://api.spotify.com/v1/audio-analysis/2UbFyKS0gTj9NcGLO4NpyZ,200200,4
1994,58,Understanding,Xscape,0.078,0.075,0.847,0.8298,0.5,100.24,4,270.9,22,11,224,38,,,,,,,,,,,,,,,,,,,
1994,59,This D.J.,Warren G,0.071,0.074,0.855,-0.6377,0.5,105.66,5.2,409.5,43,8,370,42,,0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,audio_features,72SpPFrMYCXLB3Fbw9tEgf,spotify:track:72SpPFrMYCXLB3Fbw9tEgf,https://api.spotify.com/v1/tracks/72SpPFrMYCXLB3Fbw9tEgf,https://api.spotify.com/v1/audio-analysis/72SpPFrMYCXLB3Fbw9tEgf,233600,4
1994,60,Cry For You,Jodeci,0.164,0.125,0.711,0.8796,-0.7,108.7,4,351.9,16,22,311,54,,0.705,0.872,11,-3.557,0,0.126,0.0618,0,0.227,0.75,93.628,audio_features,2QsoVMTKj5m5kgztTOep98,spotify:track:2QsoVMTKj5m5kgztTOep98,https://api.spotify.com/v1/tracks/2QsoVMTKj5m5kgztTOep98,https://api.spotify.com/v1/audio-analysis/2QsoVMTKj5m5kgztTOep98,207040,4
1994,61,Keep Ya Head Up,2Pac,0.095,0.129,0.776,-0.987,2.1,96.18,5.6,917.1,85,12,777,80,,0.717,0.733,4,-4.985,1,0.0427,0.0398,0,0.136,0.713,119.996,audio_features,215JYyyUnrJ98NK3KEwu6d,spotify:track:215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/audio-analysis/215JYyyUnrJ98NK3KEwu6d,292307,4
1994,65,Tootsee Roll,69 Boyz,0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271,audio_features,36jSIOSE72neBbKntCthqw,spotify:track:36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/tracks/36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/audio-analysis/36jSIOSE72neBbKntCthqw,226440,4
1994,65,Tootsee Roll,69 Boyz,0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,,0.764,0.648,1,-6.639,1,0.206,0.0563,0,0.414,0.391,90.1,audio_features,2iclfHORMqpR3TxuhwVRhD,spotify:track:2iclfHORMqpR3TxuhwVRhD,https://api.spotify.com/v1/tracks/2iclfHORMqpR3TxuhwVRhD,https://api.spotify.com/v1/audio-analysis/2iclfHORMqpR3TxuhwVRhD,278720,4
1995,63,Tootsee Roll,69 Boyz,0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271,audio_features,36jSIOSE72neBbKntCthqw,spotify:track:36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/tracks/36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/audio-analysis/36jSIOSE72neBbKntCthqw,226440,4
1995,63,Tootsee Roll,69 Boyz,0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,,0.764,0.648,1,-6.639,1,0.206,0.0563,0,0.414,0.391,90.1,audio_features,2iclfHORMqpR3TxuhwVRhD,spotify:track:2iclfHORMqpR3TxuhwVRhD,https://api.spotify.com/v1/tracks/2iclfHORMqpR3TxuhwVRhD,https://api.spotify.com/v1/audio-analysis/2iclfHORMqpR3TxuhwVRhD,278720,4
1994,66,I Can See Clearly Now,Jimmy Cliff,0.333,0.054,0.614,0.9967,0.9,99.23,4.4,227.7,9,27,195,31,reggae,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74E-06,0.124,0.695,89.488,audio_features,6CbcdeTQKj0qTaZTt0xkdk,spotify:track:6CbcdeTQKj0qTaZTt0xkdk,https://api.spotify.com/v1/tracks/6CbcdeTQKj0qTaZTt0xkdk,https://api.spotify.com/v1/audio-analysis/6CbcdeTQKj0qTaZTt0xkdk,262227,4
1994,67,Never Keeping Secrets,Babyface,0.111,0.128,0.761,-0.2349,0.9,99.23,4.4,339.3,25,9,285,44,,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,audio_features,3E7ZwUMJFqpsDOJzEkBrQ7,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,https://api.spotify.com/v1/audio-analysis/3E7ZwUMJFqpsDOJzEkBrQ7,230640,4
1994,68,Crazy,Aerosmith,0.157,0.174,0.669,-0.2023,0.5,100.24,4,364.5,29,28,295,50,rock,0.908,0.758,9,-4.753,0,0.174,0.0687,0,0.0783,0.87,148.015,audio_features,7BMO7O7ImjV8HNTH74Tshv,spotify:track:7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/tracks/7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/audio-analysis/7BMO7O7ImjV8HNTH74Tshv,297840,4
1994,70,At Your Best,Aaliyah,0.191,0.045,0.764,0.9945,1.3,98.21,4.8,333,16,16,284,36,pop,0.659,0.812,4,-7.499,0,0.0487,0.23,0,0.0951,0.888,83.014,audio_features,0gPQTLaqHDgdupKEok7J2x,spotify:track:0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/tracks/0gPQTLaqHDgdupKEok7J2x,https://api.spotify.com/v1/audio-analysis/0gPQTLaqHDgdupKEok7J2x,235133,4
1994,71,Rock And Roll Dreams Come Through,Meat Loaf,0.173,0.047,0.78,0.9962,1.3,98.21,4.8,648.9,31,38,531,68,rock,,,,,,,,,,,,,,,,,,
1994,72,Amazing,Aerosmith,0.174,0.151,0.674,0.8845,1.3,98.21,4.8,276.3,22,10,232,33,rock,0.777,0.764,1,-5.681,1,0.141,0.243,0,0.103,0.174,177.868,audio_features,1Q9b6CeMcDuO0uq5OJCrqu,spotify:track:1Q9b6CeMcDuO0uq5OJCrqu,https://api.spotify.com/v1/tracks/1Q9b6CeMcDuO0uq5OJCrqu,https://api.spotify.com/v1/audio-analysis/1Q9b6CeMcDuO0uq5OJCrqu,270867,4
1994,73,Always,Erasure,0.255,0.067,0.679,0.9973,2.1,90.77,4.4,416.7,15,32,309,48,"electronic/dance, electronic/dance, rock",0.628,0.834,6,-6.341,0,0.0497,0.403,0,0.051,0.626,97.865,audio_features,2AogRMqARWyUP7VQ3gmSoY,spotify:track:2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/tracks/2AogRMqARWyUP7VQ3gmSoY,https://api.spotify.com/v1/audio-analysis/2AogRMqARWyUP7VQ3gmSoY,215507,4
1994,74,Groove Thang,Zhane,0.177,0.048,0.776,0.9913,0.9,99.23,4.4,414.9,25,53,340,55,,0.777,0.852,11,-5.329,1,0.0295,0.0299,0.000498,0.145,0.877,125.994,audio_features,6KRi6CBUitENJB4HQbSVSD,spotify:track:6KRi6CBUitENJB4HQbSVSD,https://api.spotify.com/v1/tracks/6KRi6CBUitENJB4HQbSVSD,https://api.spotify.com/v1/audio-analysis/6KRi6CBUitENJB4HQbSVSD,208040,4
1994,75,Dreams,Gabrielle,0.336,0,0.664,0.9995,0.1,106.67,4.8,457.2,9,43,400,54,soul,0.655,0.649,1,-5.653,0,0.089,0.0793,0.000393,0.117,0.759,86.968,audio_features,4x2YdtTppdbL4kHPOjaunq,spotify:track:4x2YdtTppdbL4kHPOjaunq,https://api.spotify.com/v1/tracks/4x2YdtTppdbL4kHPOjaunq,https://api.spotify.com/v1/audio-analysis/4x2YdtTppdbL4kHPOjaunq,229867,4
1994,76,Mr. Vain,Culture Beat,0.167,0.165,0.669,-0.9802,-0.7,114.12,5.2,487.8,28,40,475,55,electronic/dance,0.489,0.757,11,-4.062,0,0.0926,0.00981,0,0.234,0.567,168.004,audio_features,6gsmFgUiSTuinJlScwFODv,spotify:track:6gsmFgUiSTuinJlScwFODv,https://api.spotify.com/v1/tracks/6gsmFgUiSTuinJlScwFODv,https://api.spotify.com/v1/audio-analysis/6gsmFgUiSTuinJlScwFODv,267160,4
1994,78,Anything,SWV,0.174,0,0.826,0.9889,0.5,100.24,4,224.1,7,25,180,32,,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4
1994,81,Flava In Ya Ear,Craig Mack,0.059,0.075,0.866,-0.9315,1.7,97.2,5.2,842.4,84,9,700,81,,0.708,0.655,8,-2.69,1,0.0883,0.0583,2.10E-06,0.11,0.545,89.99,audio_features,0rT9f5BSZrZ6DvzfBEckG0,spotify:track:0rT9f5BSZrZ6DvzfBEckG0,https://api.spotify.com/v1/tracks/0rT9f5BSZrZ6DvzfBEckG0,https://api.spotify.com/v1/audio-analysis/0rT9f5BSZrZ6DvzfBEckG0,279160,4
1994,82,U.N.I.T.Y.,Queen Latifah,0.092,0.089,0.82,-0.4684,2.1,96.18,5.6,721.8,59,12,587,65,,0.524,0.732,10,-1.595,0,0.355,0.257,0,0.439,0.736,185.932,audio_features,537F8BYzIMOZBl75qwCXy8,spotify:track:537F8BYzIMOZBl75qwCXy8,https://api.spotify.com/v1/tracks/537F8BYzIMOZBl75qwCXy8,https://api.spotify.com/v1/audio-analysis/537F8BYzIMOZBl75qwCXy8,250067,4
1994,84,Secret,Madonna,0.129,0.034,0.837,0.9839,0.5,100.24,4,356.4,24,38,296,50,"electronic/dance, electronic/dance, pop",0.476,0.663,6,-6.905,1,0.191,0.182,0,0.321,0.525,74.884,audio_features,1F1XjwRzMh8KT2BvH6ISkG,spotify:track:1F1XjwRzMh8KT2BvH6ISkG,https://api.spotify.com/v1/tracks/1F1XjwRzMh8KT2BvH6ISkG,https://api.spotify.com/v1/audio-analysis/1F1XjwRzMh8KT2BvH6ISkG,276360,4
1994,84,Secret,Madonna,0.129,0.034,0.837,0.9839,0.5,100.24,4,356.4,24,38,296,50,"electronic/dance, electronic/dance, pop",0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4
1995,71,Secret,Madonna,0.129,0.034,0.837,0.9839,0.5,100.24,4,356.4,24,38,296,50,"electronic/dance, electronic/dance, pop",0.476,0.663,6,-6.905,1,0.191,0.182,0,0.321,0.525,74.884,audio_features,1F1XjwRzMh8KT2BvH6ISkG,spotify:track:1F1XjwRzMh8KT2BvH6ISkG,https://api.spotify.com/v1/tracks/1F1XjwRzMh8KT2BvH6ISkG,https://api.spotify.com/v1/audio-analysis/1F1XjwRzMh8KT2BvH6ISkG,276360,4
1995,71,Secret,Madonna,0.129,0.034,0.837,0.9839,0.5,100.24,4,356.4,24,38,296,50,"electronic/dance, electronic/dance, pop",0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4
1994,85,Here Comes The Hotstepper,Ini Kamoze,0.154,0.194,0.652,0.4724,1.7,91.78,4,581.4,36,51,451,76,,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,audio_features,0Uyh92tLyb9JawG8lmWCzJ,spotify:track:0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/audio-analysis/0Uyh92tLyb9JawG8lmWCzJ,265533,4
1994,85,Here Comes The Hotstepper,Ini Kamoze,0.154,0.194,0.652,0.4724,1.7,91.78,4,581.4,36,51,451,76,,0.642,0.388,0,-9.194,1,0.0322,0.473,0,0.0754,0.186,115.355,audio_features,4aOQG9TYcZOhT3sngkMI9K,spotify:track:4aOQG9TYcZOhT3sngkMI9K,https://api.spotify.com/v1/tracks/4aOQG9TYcZOhT3sngkMI9K,https://api.spotify.com/v1/audio-analysis/4aOQG9TYcZOhT3sngkMI9K,305093,4
1995,24,Here Comes The Hotstepper,Ini Kamoze,0.154,0.194,0.652,0.4724,1.7,91.78,4,581.4,36,51,451,76,,0.562,0.594,3,-4.578,0,0.0558,0.318,0,0.311,0.423,62.876,audio_features,0Uyh92tLyb9JawG8lmWCzJ,spotify:track:0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/tracks/0Uyh92tLyb9JawG8lmWCzJ,https://api.spotify.com/v1/audio-analysis/0Uyh92tLyb9JawG8lmWCzJ,265533,4
1995,24,Here Comes The Hotstepper,Ini Kamoze,0.154,0.194,0.652,0.4724,1.7,91.78,4,581.4,36,51,451,76,,0.642,0.388,0,-9.194,1,0.0322,0.473,0,0.0754,0.186,115.355,audio_features,4aOQG9TYcZOhT3sngkMI9K,spotify:track:4aOQG9TYcZOhT3sngkMI9K,https://api.spotify.com/v1/tracks/4aOQG9TYcZOhT3sngkMI9K,https://api.spotify.com/v1/audio-analysis/4aOQG9TYcZOhT3sngkMI9K,305093,4
1994,86,Everyday,Phil Collins,0.077,0.16,0.763,-0.9724,2.1,90.77,4.4,374.4,16,14,287,43,"jazz, pop, rock",,,,,,,,,,,,,,,,,,
1994,88,Got Me Waiting,Heavy D and The Boyz,0.165,0.046,0.788,0.996,0.5,100.24,4,733.5,56,61,627,123,,0.729,0.731,4,-4.823,1,0.0682,0.235,1.35E-06,0.391,0.838,138.204,audio_features,6fR6Z0Vc1K6yQWNUIKjAIR,spotify:track:6fR6Z0Vc1K6yQWNUIKjAIR,https://api.spotify.com/v1/tracks/6fR6Z0Vc1K6yQWNUIKjAIR,https://api.spotify.com/v1/audio-analysis/6fR6Z0Vc1K6yQWNUIKjAIR,302720,4
1994,90,Indian Outlaw,Tim McGraw,0.112,0.034,0.853,0.947,0.5,100.24,4,304.2,23,18,248,42,country,0.667,0.808,6,-3.878,1,0.238,0.239,0,0.298,0.712,95.075,audio_features,7cGcyNd7NVvDIwCAQSbJLI,spotify:track:7cGcyNd7NVvDIwCAQSbJLI,https://api.spotify.com/v1/tracks/7cGcyNd7NVvDIwCAQSbJLI,https://api.spotify.com/v1/audio-analysis/7cGcyNd7NVvDIwCAQSbJLI,286907,4
1994,91,Always,Bon Jovi,0.074,0.16,0.765,-0.9917,1.3,98.21,4.8,424.8,25,15,369,50,rock,0.778,0.761,2,-5.529,1,0.0525,0.141,4.60E-05,0.0441,0.923,107.288,audio_features,5WavgurgGX48eZv1q1E3on,spotify:track:5WavgurgGX48eZv1q1E3on,https://api.spotify.com/v1/tracks/5WavgurgGX48eZv1q1E3on,https://api.spotify.com/v1/audio-analysis/5WavgurgGX48eZv1q1E3on,228000,4
1994,91,Always,Bon Jovi,0.074,0.16,0.765,-0.9917,1.3,98.21,4.8,424.8,25,15,369,50,rock,0.629,0.737,1,-4.309,0,0.0323,0.332,0,0.147,0.341,87.068,audio_features,3vzmDjQ7E6gzAVg4ecp6XU,spotify:track:3vzmDjQ7E6gzAVg4ecp6XU,https://api.spotify.com/v1/tracks/3vzmDjQ7E6gzAVg4ecp6XU,https://api.spotify.com/v1/audio-analysis/3vzmDjQ7E6gzAVg4ecp6XU,199813,4
1995,17,Always,Bon Jovi,0.074,0.16,0.765,-0.9917,1.3,98.21,4.8,424.8,25,15,369,50,rock,0.778,0.761,2,-5.529,1,0.0525,0.141,4.60E-05,0.0441,0.923,107.288,audio_features,5WavgurgGX48eZv1q1E3on,spotify:track:5WavgurgGX48eZv1q1E3on,https://api.spotify.com/v1/tracks/5WavgurgGX48eZv1q1E3on,https://api.spotify.com/v1/audio-analysis/5WavgurgGX48eZv1q1E3on,228000,4
1995,17,Always,Bon Jovi,0.074,0.16,0.765,-0.9917,1.3,98.21,4.8,424.8,25,15,369,50,rock,0.629,0.737,1,-4.309,0,0.0323,0.332,0,0.147,0.341,87.068,audio_features,3vzmDjQ7E6gzAVg4ecp6XU,spotify:track:3vzmDjQ7E6gzAVg4ecp6XU,https://api.spotify.com/v1/tracks/3vzmDjQ7E6gzAVg4ecp6XU,https://api.spotify.com/v1/audio-analysis/3vzmDjQ7E6gzAVg4ecp6XU,199813,4
1994,96,Always In My Heart,Tevin Campbell,0.144,0.043,0.813,0.9939,0.9,104.64,5.6,529.2,9,28,471,52,"pop, hip-hop/rnb",0.338,0.685,1,-5.178,1,0.0322,0.00052,0.000512,0.109,0.221,102.192,audio_features,4KqTGPPmXowMPEoShSVOta,spotify:track:4KqTGPPmXowMPEoShSVOta,https://api.spotify.com/v1/tracks/4KqTGPPmXowMPEoShSVOta,https://api.spotify.com/v1/audio-analysis/4KqTGPPmXowMPEoShSVOta,238173,4
1994,98,And Our Feelings,Babyface,0.109,0.101,0.79,0.7905,1.7,91.78,4,282.6,20,10,221,39,,0.71,0.797,4,-3.006,0,0.0582,0.408,0,0.16,0.849,94.998,audio_features,6pWzCKTrKrwbUPzY8RLCoP,spotify:track:6pWzCKTrKrwbUPzY8RLCoP,https://api.spotify.com/v1/tracks/6pWzCKTrKrwbUPzY8RLCoP,https://api.spotify.com/v1/audio-analysis/6pWzCKTrKrwbUPzY8RLCoP,209120,4
1994,99,Bop Gun,Ice Cube,0.114,0.12,0.766,-0.9054,1.3,98.21,4.8,1650.6,89,65,1356,189,hip-hop/rnb,0.612,0.62,7,-9.785,1,0.0645,0.255,0,0.129,0.502,143.78,audio_features,1sR3kJi14jA8Gau3a0yXAo,spotify:track:1sR3kJi14jA8Gau3a0yXAo,https://api.spotify.com/v1/tracks/1sR3kJi14jA8Gau3a0yXAo,https://api.spotify.com/v1/audio-analysis/1sR3kJi14jA8Gau3a0yXAo,200440,4
1994,100,I Wanna Be Down,Brandy,0.144,0.053,0.803,0.9619,1.3,103.63,6,245.7,13,8,218,21,"pop, hip-hop/rnb",0.896,0.649,8,-3.792,1,0.208,0.177,0,0.0759,0.822,99.107,audio_features,2EcW94ak7kYH4mDMvI7iWg,spotify:track:2EcW94ak7kYH4mDMvI7iWg,https://api.spotify.com/v1/tracks/2EcW94ak7kYH4mDMvI7iWg,https://api.spotify.com/v1/audio-analysis/2EcW94ak7kYH4mDMvI7iWg,213533,4
1994,100,I Wanna Be Down,Brandy,0.144,0.053,0.803,0.9619,1.3,103.63,6,245.7,13,8,218,21,"pop, hip-hop/rnb",0.699,0.668,1,-5.305,1,0.106,0.265,0,0.141,0.472,83.074,audio_features,3kgutGd839IOYRl6ekeq6V,spotify:track:3kgutGd839IOYRl6ekeq6V,https://api.spotify.com/v1/tracks/3kgutGd839IOYRl6ekeq6V,https://api.spotify.com/v1/audio-analysis/3kgutGd839IOYRl6ekeq6V,254467,4
1995,49,I Wanna Be Down,Brandy,0.144,0.053,0.803,0.9619,1.3,103.63,6,245.7,13,8,218,21,"pop, hip-hop/rnb",0.896,0.649,8,-3.792,1,0.208,0.177,0,0.0759,0.822,99.107,audio_features,2EcW94ak7kYH4mDMvI7iWg,spotify:track:2EcW94ak7kYH4mDMvI7iWg,https://api.spotify.com/v1/tracks/2EcW94ak7kYH4mDMvI7iWg,https://api.spotify.com/v1/audio-analysis/2EcW94ak7kYH4mDMvI7iWg,213533,4
1995,49,I Wanna Be Down,Brandy,0.144,0.053,0.803,0.9619,1.3,103.63,6,245.7,13,8,218,21,"pop, hip-hop/rnb",0.699,0.668,1,-5.305,1,0.106,0.265,0,0.141,0.472,83.074,audio_features,3kgutGd839IOYRl6ekeq6V,spotify:track:3kgutGd839IOYRl6ekeq6V,https://api.spotify.com/v1/tracks/3kgutGd839IOYRl6ekeq6V,https://api.spotify.com/v1/audio-analysis/3kgutGd839IOYRl6ekeq6V,254467,4
1995,5,On Bended Knee,Boyz II Men,0.222,0.066,0.712,0.9976,0.9,99.23,4.4,507.6,24,32,434,63,"pop, soul",0.637,0.725,5,-5.073,1,0.0333,0.0702,0.00438,0.203,0.415,92.99,audio_features,0qvlhVNm7L5IWabWF5hlEL,spotify:track:0qvlhVNm7L5IWabWF5hlEL,https://api.spotify.com/v1/tracks/0qvlhVNm7L5IWabWF5hlEL,https://api.spotify.com/v1/audio-analysis/0qvlhVNm7L5IWabWF5hlEL,274733,4
1995,7,Fantasy,Mariah Carey,0.248,0.011,0.741,0.9956,0.5,100.24,4,297.9,18,26,247,48,"pop, hip-hop/rnb",0.713,0.579,11,-8.066,1,0.0413,0.338,0,0.174,0.511,125.179,audio_features,1FV374EPG5CrjdIbIMLkcv,spotify:track:1FV374EPG5CrjdIbIMLkcv,https://api.spotify.com/v1/tracks/1FV374EPG5CrjdIbIMLkcv,https://api.spotify.com/v1/audio-analysis/1FV374EPG5CrjdIbIMLkcv,242733,4
1995,7,Fantasy,Mariah Carey,0.248,0.011,0.741,0.9956,0.5,100.24,4,297.9,18,26,247,48,"pop, hip-hop/rnb",0.775,0.53,1,-6.564,0,0.119,0.2,0,0.231,0.775,94.985,audio_features,7lrAsaTw9CTh5uSr0fvHOd,spotify:track:7lrAsaTw9CTh5uSr0fvHOd,https://api.spotify.com/v1/tracks/7lrAsaTw9CTh5uSr0fvHOd,https://api.spotify.com/v1/audio-analysis/7lrAsaTw9CTh5uSr0fvHOd,432147,4
