"title","year","position","artist","pos_sentiment","neg_sentiment","neut_sentiment","compound_sentiment","f_k_grade","flesch_index","fog_index","num_syllables","difficult_words","num_dupes","num_words","num_lines","tags","id","popularity","duration_ms","explicit","artists","id_artists","release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"Tonight",2011,16,"Enrique Iglesias",0.104,0.063,0.832,0.8303,0.5,100.24,4,441.9,21,40,364,62,"electronic/dance, pop","1hFpi7G96b36ItdWqPzDS6",15,191467,0,"['Cosmic Gate', 'Emma Hewitt']","['6ySxYu68zTsO5ghsThpGtS', '1t65YxEAtU3iii6bCzSGF8']","2017-12-15",0.624,0.657,7,-6.229,1,0.0497,0.141,7.56e-06,0.271,0.152,129.973,4
"Tonight She Comes",1986,81,"Cars",0.134,0.013,0.852,0.9762,0.9,99.23,4.4,300.6,15,23,255,42,"","5SIYaNaet1KMzNsPJXhUUV",47,236733,0,"['The Cars']","['6DCIj8jNaNpBz8e5oKFPtp']","2002-02-19",0.655,0.837,5,-7.984,1,0.0264,0.053,0.0137,0.104,0.928,141.68,4
"Too Close",2012,30,"Alex Clare",0.302,0.016,0.682,0.9984,0.5,105.66,5.2,315.9,9,21,275,32,"","5JHbwrC8KTnsxfKkWJx09p",45,226853,0,"['Blue']","['2yEkZBBjhzKzt6LF5XMaFi']","2001-11-26",0.789,0.761,2,-2.905,1,0.0377,0.00673,0,0.0372,0.735,102.422,4
"Too Much",1998,69,"Spice Girls",0.121,0.085,0.794,0.8961,2.5,95.17,6,515.7,38,40,420,42,"pop","7gVR0gl2Hx08CQ1IrNxzgz",48,168438,0,"['Marshmello', 'Imanbek', 'Usher']","['64KEffDW9EtZ1y2vBYgq8T', '5rGrDvrLOV2VV8SCFVGWlj', '23zg3TcAtWQy7J6upgbUnj']","2020-10-23",0.73,0.876,9,-2.708,1,0.0462,0.00935,0,0.292,0.762,125.981,4
"Tootsee Roll",1994,65,"69 Boyz",0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,"","0TZiZV8pQ6RBlo3Fmd5LX1",43,256333,1,"['69 Boyz']","['7qeBsFLeNEuzrDhDMbnDwF']","1994-05-27",0.875,0.651,9,-12.139,0,0.236,0.0316,0,0.0754,0.715,133.029,4
"Tootsee Roll",1995,63,"69 Boyz",0.034,0.019,0.947,0.8362,0.5,105.66,5.2,754.2,12,40,677,79,"","0TZiZV8pQ6RBlo3Fmd5LX1",43,256333,1,"['69 Boyz']","['7qeBsFLeNEuzrDhDMbnDwF']","1994-05-27",0.875,0.651,9,-12.139,0,0.236,0.0316,0,0.0754,0.715,133.029,4
"Touch It",2006,73,"Busta Rhymes",0.016,0.174,0.811,-0.9988,0.9,104.64,5.6,979.2,56,69,879,96,"","7MGRcJy1saXKiphwqJBnRb",62,260000,0,"['Ariana Grande']","['66CXWjxzNUsdJxJ2JdwvnR']","2016-05-20",0.536,0.694,7,-4.369,0,0.0332,0.0303,0,0.183,0.291,100.906,4
"Touch My Body",2008,22,"Mariah Carey",0.166,0.004,0.829,0.9974,2.1,96.18,5.6,622.8,30,39,525,57,"pop, hip-hop/rnb","2aEuXA1KswHlCGPOuPmCOW",68,204733,0,"['Mariah Carey']","['4iHNK0tOyZPYnBU7nGAgpQ']","2008-04-15",0.714,0.665,4,-7.736,0,0.0509,0.0996,0,0.226,0.842,78.515,4
"Toxic",2004,48,"Britney Spears",0.137,0.087,0.777,0.9542,2.1,90.77,4.4,347.4,21,22,277,41,"electronic/dance, pop","6I9VzXrHxO9rA9A5euc8Ak",83,198800,0,"['Britney Spears']","['26dSoYclwsYLMAKD3tpOr4']","2003-11-13",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
"Trap Queen",2015,4,"Fetty Wap",0.098,0.09,0.812,0.7564,0.9,104.64,5.6,589.5,38,32,528,56,"","6X4opgDGb2mkOsovBKTfsy",40,221293,0,"['Fetty Wap']","['6PXS4YHDkKvl1wkIl4V8DL']","2015-09-25",0.747,0.879,7,-3.812,1,0.137,0.0232,0,0.363,0.808,148.085,4
"Treasure",2013,30,"Bruno Mars",0.324,0,0.676,0.9987,2.9,88.74,5.2,363.6,20,23,285,32,"pop","2vJoHkhCjUHvvYTqZZB5W8",32,295160,0,"['hiro']","['5xfCVu7wHgGWCplTPwaYJW']","2000-10-25",0.703,0.955,6,-3.243,0,0.0511,0.0834,3.08e-06,0.135,0.584,99.897,4
"Trippin'",1999,60,"Total",0.169,0.095,0.736,0.9925,-0.7,108.7,4,552.6,40,66,487,93,"","6BlK2QSoDHYScwwW1PlKSi",40,236200,0,"['Wizards Of Ooze']","['34L1Vc9iJrkyVE8hQoypAi']","1994-03-17",0.794,0.368,2,-11.302,1,0.0293,0.518,0.000721,0.368,0.695,106.079,4
"Troublemaker",2013,82,"Olly Murs",0.126,0.194,0.68,-0.9905,0.9,99.23,4.4,555.3,27,62,472,69,"electronic/dance, pop","0O3vchDpKl6jbS8hvnd2fD",50,237173,0,"['Akon', 'Sweet Rush']","['0z4gvV4rjIZ9wHck67ucSV', '6VWF2yvImHN0qwgLPzeJm1']","2008-01-01",0.857,0.787,7,-4.222,0,0.106,0.128,0,0.352,0.842,122.074,4
"True Blue",1986,76,"Madonna",0.223,0.231,0.546,-0.8966,1.3,98.21,4.8,441.9,20,38,356,48,"electronic/dance, electronic/dance, pop","0zkQxCDeyu1Q35wfgCQaPX",29,211933,0,"['Rod Stewart']","['2y8Jo9CKhJvtfeKOsYzRdT']","1972",0.593,0.683,11,-10.432,0,0.0361,0.148,3.1e-06,0.296,0.649,116.742,4
"True Colors",1986,41,"Cyndi Lauper",0.319,0.046,0.635,0.9977,0.9,99.23,4.4,298.8,13,21,251,39,"blues, pop","0FnRsYgAtreZU27PKTui4c",33,215013,0,"['MYMP']","['5elcNQkZ6FCZA3grSOMngY']","2005-01-28",0.609,0.244,0,-10.023,1,0.0389,0.816,0,0.102,0.364,169.251,4
"Truffle Butter",2015,66,"Nicki Minaj",0.11,0.101,0.789,-0.3299,1.7,97.2,5.2,609.3,78,2,497,62,"hip-hop/rnb, pop","7e44z4wOjkllaD8eulUeMd",66,220467,1,"['Nicki Minaj', 'Drake', 'Lil Wayne']","['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865']","2014-12-15",0.89,0.667,2,-6.862,1,0.0521,0.0579,2.97e-05,0.108,0.522,105.099,4
"Truly Madly Deeply",1998,4,"Savage Garden",0.26,0.043,0.697,0.9969,0.9,99.23,4.4,365.4,26,28,301,50,"pop, rock","4OSGVdEr7RQYzRxYvDCnWo",48,259901,0,"['Sabrina']","['5xJfSowQoxaxY4DCVLTfr5']","2019-05-31",0.558,0.289,4,-13.478,1,0.0356,0.884,0,0.104,0.566,169.518,4
"Trumpets",2014,61,"Jason Derulo",0.014,0.078,0.908,-0.9308,-0.3,107.69,4.4,338.4,15,37,311,50,"electronic/dance, pop","6jizk5lOUnfpaZXYMdfeC6",69,217307,0,"['Jason Derulo']","['07YZf4WDAMNwqr4jfgOZ8y']","2013-09-10",0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,4
"Try Again",2000,12,"Aaliyah",0.014,0.076,0.91,-0.9879,0.5,105.66,5.2,599.4,16,56,556,69,"pop","5Z2KU0DDeEInQYGvDlMcO4",12,163733,0,"['Dean Martin']","['49e4v89VmlDcFCMyDv9wQ9']","1954",0.334,0.206,8,-12.558,1,0.0319,0.912,1.68e-06,0.1,0.21,84.706,3
"Tubthumping",1998,35,"Chumbawamba",0.022,0.015,0.964,0.7738,2.1,96.18,5.6,1271.7,19,118,1038,105,"folk","6RQwM7V8963c1WSmvGEoHu",52,234133,0,"['Chumbawamba']","['0TcYeHEK9sBtv7xPbKhzHz']","2008-04-28",0.394,0.944,2,-8.082,1,0.181,0.0906,0,0.473,0.616,207.687,4
"Tubthumping",1997,69,"Chumbawamba",0.022,0.015,0.964,0.7738,2.1,96.18,5.6,1271.7,19,118,1038,105,"folk","6RQwM7V8963c1WSmvGEoHu",52,234133,0,"['Chumbawamba']","['0TcYeHEK9sBtv7xPbKhzHz']","2008-04-28",0.394,0.944,2,-8.082,1,0.181,0.0906,0,0.473,0.616,207.687,4
"Turn Me On",2012,35,"David Guetta",0.187,0.084,0.728,0.9922,0.9,104.64,5.6,459,16,29,402,44,"electronic/dance, electronic/dance","2zh8futZbM4gJ9x4ZV8Yu6",52,445280,0,"['Black Coffee', 'Bucie']","['6wMr4zKPrrR0UVz08WtUWc', '7suaOI2AMM3ZqTa04oB8fG']","2009-02-13",0.792,0.784,5,-9.864,0,0.0489,0.00191,0.864,0.0903,0.552,123.024,4
"Turn Me On",2004,27,"Kevin Lyttle",0.197,0.058,0.745,0.9973,-1,109.72,3.6,507.6,24,64,462,93,"","2zh8futZbM4gJ9x4ZV8Yu6",52,445280,0,"['Black Coffee', 'Bucie']","['6wMr4zKPrrR0UVz08WtUWc', '7suaOI2AMM3ZqTa04oB8fG']","2009-02-13",0.792,0.784,5,-9.864,0,0.0489,0.00191,0.864,0.0903,0.552,123.024,4
"Turn My Swag On",2009,79,"Soulja Boy Tell'em",0,0.036,0.964,-0.807,-0.3,107.69,4.4,236.7,23,18,213,34,"","6ATrsVaZT7XjkCynxM8cTS",62,206333,0,"['Soulja Boy']","['6GMYJwaziB4ekv1Y6wCDWS']","2008-01-01",0.546,0.712,3,-3.104,0,0.0269,0.000969,0,0.406,0.489,150.154,4
"Turn Off The Light",2001,70,"Nelly Furtado",0.099,0.036,0.864,0.9868,0.5,105.66,5.2,590.4,22,27,543,62,"folk, pop, rock","6RxuvJUAE6SrLtinV1Ebaj",51,276067,0,"['Nelly Furtado']","['2jw70GZXlAI8QzWeY2bgRc']","2000-01-01",0.594,0.679,2,-6.256,1,0.135,0.104,0.000343,0.4,0.659,180.184,4
"Twisted",1996,10,"Keith Sweat",0.096,0.053,0.852,0.9384,1.3,103.63,6,615.6,20,33,553,54,"hip-hop/rnb","71erzpH89KI95te7DTPOrG",35,141333,0,"['Joni Mitchell']","['5hW4L92KnC6dX9t7tYM4Ve']","1974-01-17",0.709,0.371,7,-15.323,1,0.234,0.347,0,0.14,0.43,143.623,4
"Twisted",1997,93,"Keith Sweat",0.096,0.053,0.852,0.9384,1.3,103.63,6,615.6,20,33,553,54,"hip-hop/rnb","71erzpH89KI95te7DTPOrG",35,141333,0,"['Joni Mitchell']","['5hW4L92KnC6dX9t7tYM4Ve']","1974-01-17",0.709,0.371,7,-15.323,1,0.234,0.347,0,0.14,0.43,143.623,4
"Two Hearts",1989,20,"Phil Collins",0.064,0.058,0.878,-0.335,1.3,98.21,4.8,322.2,13,11,263,34,"jazz, pop, rock","50JK0hBaHMWYo20S7AvKbB",40,162067,0,"['Bruce Springsteen']","['3eqjTLE0HfPfh78zjh6TqT']","1980-10-17",0.412,0.956,5,-6.156,1,0.0509,0.057,6.59e-06,0.283,0.648,150.435,4
"Two Princes",1993,28,"Spin Doctors",0.144,0.003,0.853,0.9965,-0.3,107.69,4.4,588.6,20,51,522,85,"","4ePP9So5xRzspjLFVVbj90",72,256733,0,"['Spin Doctors']","['2PSiyldxmJze7xiqbz658m']","1991-08-27",0.543,0.912,7,-10.71,1,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,4
"Two Steps Behind",1993,100,"Def Leppard",0.154,0.023,0.823,0.9857,0.9,99.23,4.4,281.7,13,24,233,37,"rock","6wZBeB6ucziqvwtPfklmZg",35,234587,0,"['Six Part Invention']","['4bqlN5QwtM18JDIF36lgLO']","2013",0.441,0.296,1,-8.765,1,0.0324,0.855,0,0.077,0.397,139.368,3
"Typical Male",1986,71,"Tina Turner",0.168,0.043,0.789,0.9846,2.1,90.77,4.4,370.8,23,23,293,44,"pop, hip-hop/rnb, rock, soul","2fjJt3OQ8MPaZ3LMzAWiTA",50,256827,0,"['Tina Turner']","['1zuJe6b1roixEKMOtyrEak']","1986-01-10",0.762,0.745,1,-7.772,0,0.0407,0.0172,0.0137,0.0612,0.794,106.013,4
"U Already Know",2005,97,"112",0.179,0.034,0.788,0.9952,1.7,97.2,5.2,528.3,35,26,425,52,"","0ahRDzkKq0KEi7FRoHb0qk",55,198880,1,"['112']","['7urq0VfqxEYEEiZUkebXT4']","2005-01-01",0.694,0.511,8,-9.34,1,0.0449,0.274,0,0.166,0.931,87.014,4
"U Can't Touch This",1990,55,"M.C. Hammer",0.051,0.057,0.891,0.5817,-0.3,107.69,4.4,628.2,48,38,559,85,"","1evfVtHkJIJdZezzgvAvNX",39,257000,0,"['MC Hammer']","['2rblp9fJo16ZPTcKDtlmKW']","1996-10-01",0.874,0.696,11,-7.178,0,0.086,0.00371,0.000542,0.0448,0.861,133.344,4
"U Know What's Up",2000,65,"Donell Jones",0.028,0.018,0.953,0.0772,-0.3,107.69,4.4,159.3,25,6,142,22,"","1sZLO7n7ap5F6w9KhCRPPm",43,241800,0,"['Donell Jones']","['5KNqYrivNgVCHBssEUSu5B']","1999-05-29",0.827,0.487,10,-6.474,0,0.0531,0.0721,0.0014,0.0544,0.868,103.016,4
"U Remind Me",2001,15,"Usher",0.038,0.044,0.918,-0.1522,0.9,104.64,5.6,526.5,20,32,482,50,"","2QsZVnbWVSjKMXK6K3uRBL",73,266893,0,"['Usher']","['23zg3TcAtWQy7J6upgbUnj']","2001-08-07",0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,4
"U.N.I.T.Y.",1994,82,"Queen Latifah",0.092,0.089,0.82,-0.4684,2.1,96.18,5.6,721.8,59,12,587,65,"","4OxXBAN51tjVBEjSwuWWbv",51,250840,0,"['Queen Latifah']","['5m7wCUhYhBh7A3A3YMxrbt']","1993-01-01",0.679,0.468,4,-11.768,0,0.386,0.0149,1.46e-06,0.203,0.503,94.126,4
"Uh Huh",2002,90,"B2K",0.128,0.035,0.837,0.9895,0.5,105.66,5.2,493.2,31,20,451,52,"","2nBY2iQvxOIXrdlJvg7ZPo",49,223293,0,"['B2K']","['51d3rUlLuMh7EW09aMe7yj']","2002",0.855,0.681,2,-4.955,1,0.0688,0.0881,3.7e-06,0.0592,0.908,99.699,4
"Uhh Ahh",1992,84,"Boyz II Men",0.149,0.027,0.823,0.9926,2.5,89.75,4.8,449.1,39,21,342,48,"pop, soul","0MrD47wtvAu6igsy8vqUzN",49,228867,0,"['Boyz II Men']","['6O74knDqdv3XaWtkII7Xjp']","2009-01-01",0.722,0.661,2,-8.236,1,0.0844,0.151,0,0.233,0.643,126.007,4
"Uma Thurman",2015,60,"Fall Out Boy",0.314,0.038,0.648,0.9989,0.9,99.23,4.4,378.9,14,38,326,48,"rock","5PUawWFG1oIS2NwEcyHaCr",70,211573,0,"['Fall Out Boy']","['4UXqAaa6dQYAk18Lv7PEgX']","2015-01-20",0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,4
"Umbrella",2007,2,"Rihanna",0.064,0.022,0.914,0.9734,1.7,91.78,4,676.8,44,54,529,95,"electronic/dance, pop, reggae, hip-hop/rnb","66i3ih2dpY0ETrDRzhjoyc",50,256013,0,"['Lillasyster']","['34uGMERnU9XHnmQDnK03Gj']","2013-01-01",0.454,0.917,5,-2.513,1,0.0839,0.00882,0,0.0503,0.761,174.192,4
"Un-Break My Heart",1997,4,"Toni Braxton",0.17,0.154,0.677,0.708,0.9,99.23,4.4,341.1,16,24,291,47,"pop","1wyNvV8uXr35T8ChEypf8n",57,270605,0,"['Toni Braxton']","['3X458ddYA2YcVWuVIGGOYe']","2007-02-12",0.61,0.41,11,-9.215,0,0.0317,0.442,0,0.113,0.116,109.962,4
"Un-Break My Heart",1996,81,"Toni Braxton",0.17,0.154,0.677,0.708,0.9,99.23,4.4,341.1,16,24,291,47,"pop","1wyNvV8uXr35T8ChEypf8n",57,270605,0,"['Toni Braxton']","['3X458ddYA2YcVWuVIGGOYe']","2007-02-12",0.61,0.41,11,-9.215,0,0.0317,0.442,0,0.113,0.116,109.962,4
"Unbelievable",1991,6,"EMF",0.067,0.151,0.782,-0.9867,0.9,99.23,4.4,434.7,27,58,353,52,"","1LHfEkVMR0Yj20C8lWdgpA",68,189385,0,"[""Why Don't We""]","['2jnIB6XdLvnJUeNTy5A0J2']","2019-05-16",0.532,0.66,7,-7.138,1,0.0825,0.105,0.000222,0.0996,0.676,130.013,4
"Underneath It All",2003,59,"No Doubt",0.292,0.055,0.653,0.9984,2.5,84.34,3.6,460.8,36,40,326,72,"rock","7cAx1FqlYHRoxJmnNNjbnI",38,302040,0,"['No Doubt', 'Lady Saw']","['0cQbJU1aAzvbEmTuljWLlF', '2X1VgNqQOiSbkyel3a9rjK']","2003-01-01",0.73,0.738,4,-4.583,1,0.0736,0.222,0,0.391,0.867,138.208,4
"Understanding",1994,58,"Xscape",0.078,0.075,0.847,0.8298,0.5,100.24,4,270.9,22,11,224,38,"","5zdqqwCuwqN45fC6hYhQCf",27,253000,0,"['Everything But The Girl']","['13ccXrK7AmXb4TddMkE7jy']","1991-04-12",0.623,0.502,0,-11.507,1,0.0323,0.315,0.000146,0.0658,0.884,95.376,4
"Undo It",2010,88,"Carrie Underwood",0.103,0.148,0.749,-0.9619,1.3,98.21,4.8,450,13,31,364,50,"country, pop","1Fo2N5iXRi37maMboaig7O",60,177253,0,"['Carrie Underwood']","['4xFUf1FHVy696Q1JQZMTRj']","2009",0.476,0.84,2,-2.259,1,0.058,0.11,0,0.046,0.648,156.254,4
"Unfaithful",2006,28,"Rihanna",0.141,0.107,0.751,0.9288,0.9,99.23,4.4,446.4,21,25,358,58,"electronic/dance, pop, reggae, hip-hop/rnb","1oh6hjPd82XlGFQGUh2Jfa",54,226973,0,"['Rihanna']","['5pKCCKE2ajJHZ9KAiaK11H']","2006-04-10",0.588,0.391,0,-8.607,0,0.0334,0.839,0,0.227,0.349,144.069,4
"Unpredictable",2006,60,"Jamie Foxx",0.147,0.007,0.845,0.9975,2.9,88.74,5.2,631.8,47,19,487,56,"","0MURWDbRyW1JVRyvWHgjJG",34,209227,1,"['Mystikal']","['3LIJJJkO7R5RasRwt7xIn5']","1997-11-11",0.688,0.689,2,-8.141,1,0.298,0.0506,0,0.316,0.543,175.621,4
"Unskinny Bop",1990,32,"Poison",0.277,0.069,0.654,0.9973,-0.3,107.69,4.4,344.7,15,29,300,44,"rock","1Z6lKdYhwp8WYoBqGCKxlM",64,228067,0,"['Poison']","['1fBCIkoPOPCDLUxGuWNvyo']","1990",0.574,0.93,1,-2.949,1,0.0413,0.0657,7.78e-06,0.108,0.69,92.303,4
"Until It Sleeps",1996,92,"Metallica",0.063,0.223,0.714,-0.9945,-0.7,108.7,4,306,10,31,276,49,"rock","63aVbch5VRXtQnCITdeDTZ",55,269573,0,"['Metallica']","['2ye2Wgw4gimLv2eAKyk1NB']","1996-06-04",0.562,0.919,8,-4.458,0,0.0293,0.000223,0.113,0.142,0.728,113.357,4
"Unwell",2003,6,"matchbox twenty",0.105,0.045,0.85,0.9375,0.9,99.23,4.4,392.4,30,29,332,50,"rock","6Bm6qUCSatPAqkQllFL7oA",62,228707,0,"['Matchbox Twenty']","['3Ngh2zDBRPEriyxQDAMKd1']","2002-11-01",0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,4
"Unwritten",2006,6,"Natasha Bedingfield",0.051,0.105,0.844,-0.9626,1.7,91.78,4,582.3,23,59,453,78,"pop, soul","5QbfGShTdeUUVItko3FrJO",3,297200,1,"['Yearning']","['2dC7yD2tJEHTuiA90pcOcb']","2008-07-07",0.372,0.915,5,-2.844,0,0.0436,5e-06,0.000309,0.474,0.207,147.977,4
"Uptown Funk!",2015,1,"Mark Ronson",0.084,0.02,0.896,0.9918,0.5,100.24,4,693.9,31,64,591,99,"electronic/dance, hip-hop/rnb, pop, rock, soul","0hyuqhkN98Lvc7shTa1pWH",2,270000,0,"['Generation Summer 24-7']","['3vymBVCLzS7uGeR8HwOKhK']","2015-12-11",0.819,0.616,0,-8.673,1,0.0698,0.00248,0,0.0478,0.902,115.024,4
"Use Somebody",2009,14,"Kings Of Leon",0.159,0.035,0.806,0.9675,2.1,90.77,4.4,228.6,15,19,171,26,"alternative/indie, alternative/indie, rock","74CRWolE5ys9xf30JTI3H2",42,206267,0,"['Laura Jansen']","['1Ecagb1V0oVlO0pFKnhYWM']","2009-01-01",0.489,0.281,2,-9.593,1,0.0328,0.901,0.000435,0.103,0.118,124.079,4
"Use Somebody",2010,87,"Kings of Leon",0.159,0.035,0.806,0.9675,2.1,90.77,4.4,228.6,15,19,171,26,"alternative/indie, alternative/indie, rock","74CRWolE5ys9xf30JTI3H2",42,206267,0,"['Laura Jansen']","['1Ecagb1V0oVlO0pFKnhYWM']","2009-01-01",0.489,0.281,2,-9.593,1,0.0328,0.901,0.000435,0.103,0.118,124.079,4
"Valerie",1988,96,"Steve Winwood",0.138,0.09,0.772,0.931,0.1,106.67,4.8,243.9,11,16,216,28,"pop, rock","3aAuIvgJGdp4wWd60riWfB",68,246667,0,"['Steve Winwood']","['5gxynDEKwNDgxGJmJjZyte']","1982-08-02",0.717,0.527,9,-10.779,1,0.0292,0.567,0.00668,0.0785,0.731,116.288,4
"Venus",1986,38,"Bananarama",0.291,0.105,0.604,0.992,0.1,101.26,3.6,245.7,13,33,200,41,"electronic/dance, electronic/dance, pop","3x0iCzjgf0v9lnwvAhU9P2",48,229027,0,"['Television']","['0S7Zur2g8YhqlzqtlYStli']","1977-02-08",0.55,0.631,0,-11.493,1,0.0385,0.000898,0.18,0.0503,0.908,114.553,4
"Victory",1987,91,"Kool and The Gang",0.233,0.03,0.737,0.9943,2.5,84.34,3.6,310.5,24,22,228,47,"disco","2qHmqtTpZfz6ymYXa0FnXV",8,319373,0,"['Sankomota']","['5Fqo8DZWADK2ETXidPDUW8']","1991-01-10",0.538,0.47,4,-13.824,1,0.0681,0.759,0.0559,0.141,0.702,114.952,4
"Victory",1998,68,"Puff Daddy",0.076,0.21,0.714,-0.9994,1.3,98.21,4.8,1089,156,15,891,120,"hip-hop/rnb","2qHmqtTpZfz6ymYXa0FnXV",8,319373,0,"['Sankomota']","['5Fqo8DZWADK2ETXidPDUW8']","1991-01-10",0.538,0.47,4,-13.824,1,0.0681,0.759,0.0559,0.141,0.702,114.952,4
"Vision Of Love",1990,6,"Mariah Carey",0.283,0.044,0.673,0.9959,1.7,91.78,4,279,31,15,219,38,"pop, hip-hop/rnb","1JghQmZFmteQh7ZiY7JUnn",29,209533,0,"['Mariah Carey']","['4iHNK0tOyZPYnBU7nGAgpQ']","1998-09-14",0.26,0.591,5,-6.235,1,0.0358,0.404,3.1e-06,0.112,0.355,205.364,3
"Viva la Vida",2009,55,"Coldplay",0.005,0.098,0.897,-0.9774,2.1,90.77,4.4,359.1,28,22,282,44,"pop, rock","2zS3pheSvtiJkL86Pf2c33",18,149920,0,"['Palito Ortega']","['4jCduxx9HzFKS0RrRAtVXD']","1969-12-18",0.633,0.656,4,-9.443,1,0.0606,0.303,0,0.412,0.911,97.101,4
"Viva La Vida",2008,13,"Coldplay",0.005,0.098,0.897,-0.9774,2.1,90.77,4.4,359.1,28,22,282,44,"pop, rock","1mea3bSkSGXuIRvnydlB5b",81,242373,0,"['Coldplay']","['4gzpq5DPGxSnKTe4SA8HAU']","2008-05-26",0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4
"Vogue",1990,5,"Madonna",0.077,0.028,0.894,0.9753,2.1,90.77,4.4,554.4,47,29,433,68,"electronic/dance, electronic/dance, pop","7j5TIXPi0cCbSSqItmbyZy",62,317080,0,"['Madonna']","['6tbjWDEIzxoDsBA1FuhfPW']","1990-11-09",0.748,0.84,6,-7.701,1,0.0421,0.00348,0.00647,0.44,0.304,115.997,4
"Wagon Wheel",2013,54,"Darius Rucker",0.119,0.044,0.837,0.9603,1.7,97.2,5.2,360.9,34,17,306,37,"","359krpyCKcFF8SFvqWES9L",67,232133,0,"['Old Crow Medicine Show']","['4DBi4EYXgiqbkxvWUXUzMi']","2004-02-10",0.621,0.403,9,-8.211,1,0.0359,0.581,0,0.114,0.634,145.523,4
"Wait",2005,63,"Ying Yang Twins",0.048,0.236,0.715,-0.9991,-0.3,113.1,5.6,521.1,22,22,500,55,"","63IItP7504rQwYgZqmsznL",47,240800,0,"['White Lion']","['3nLYJvqbEzs5kg2TlprxIG']","1987",0.426,0.651,2,-10.139,1,0.0347,0.0618,4.37e-06,0.279,0.414,142.004,4
"Wait For You",2007,41,"Elliott Yamin",0.085,0.081,0.834,0.6466,0.1,106.67,4.8,523.8,14,34,476,63,"","3JxsDs3cx0DDLxSYkFh1CZ",45,197360,0,"['Ady Suleiman']","['5LuLeXlnT2jFxbx7Cg7j88']","2016-06-24",0.606,0.838,1,-2.792,1,0.0337,0.104,0,0.359,0.592,75.521,4
"Wake Me Up!",2013,19,"Avicii",0.184,0.02,0.796,0.9851,-0.3,107.69,4.4,278.1,14,20,249,36,"","4bYSgi0rH5o7OsfEv7gsfj",33,293507,0,"['SPEED']","['3VpWtcxsAiE148UkrC1yt9']","1997-08-06",0.719,0.955,0,-4.731,1,0.107,0.0218,0.00023,0.0535,0.595,127.001,4
"Wake Me Up!",2014,22,"Avicii",0.184,0.02,0.796,0.9851,-0.3,107.69,4.4,278.1,14,20,249,36,"","4bYSgi0rH5o7OsfEv7gsfj",33,293507,0,"['SPEED']","['3VpWtcxsAiE148UkrC1yt9']","1997-08-06",0.719,0.955,0,-4.731,1,0.107,0.0218,0.00023,0.0535,0.595,127.001,4
"Waking Up In Vegas",2009,36,"Katy Perry",0.023,0.13,0.847,-0.9812,1.3,98.21,4.8,346.5,26,18,294,41,"pop","0CINJz55gaKzuAsqhZ0hEU",52,199187,0,"['Katy Perry']","['6jJ0s89eD6GaHleKKya26X']","2008-06-17",0.524,0.878,5,-3.108,0,0.0346,0.0012,0,0.098,0.59,130.989,4
"Walk Away",2006,45,"Kelly Clarkson",0.1,0.052,0.847,0.9145,0.5,100.24,4,398.7,32,24,330,60,"pop, rock","7ENDbDMK4NTdaoVSkCmoUC",19,244760,0,"['Dionne Warwick']","['2JSjCHK79gdaiPWdKiNUNp']","1989-10-31",0.561,0.506,4,-10.449,0,0.0306,0.31,4.74e-06,0.289,0.503,167.876,4
"Walk Of Life",1986,49,"Dire Straits",0.148,0.034,0.818,0.9826,2.5,89.75,4.8,326.7,25,18,261,36,"rock","3Ud6fFep5ZlXzRWw6Sm8no",78,249960,0,"['Dire Straits']","['0WwSkZ7LtFUFjGjMZBMt6T']","1985-05-13",0.462,0.918,4,-8.507,1,0.0959,0.405,0.00033,0.126,0.802,172.427,4
"Walk On Water",1989,72,"Eddie Money",0.188,0.052,0.759,0.9957,0.1,106.67,4.8,485.1,18,29,431,54,"rock","3MrWnFHZd9uZiVXwoZOxqd",32,279027,0,"['Eddie Money']","['4Tw2N3wdvJPGEU7JqMxFfE']","1977",0.617,0.931,2,-4.814,1,0.0469,0.26,0,0.12,0.557,118.966,4
"Walk This Way",1986,89,"Run-D.M.C.",0.15,0.03,0.82,0.9915,-0.3,107.69,4.4,428.4,37,26,385,62,"hip-hop/rnb","5SZ6zX4rOrEQferfFC2MfP",77,220400,0,"['Aerosmith']","['7Ey4PD4MYsKc5I2dolUwbH']","1975-04-08",0.653,0.73,5,-10.613,1,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,4
