,year,position,title,artist,pos_sentiment,neg_sentiment,neut_sentiment,compound_sentiment,f_k_grade,flesch_index,fog_index,num_syllables,difficult_words,num_dupes,num_words,num_lines,tags,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
53,1985,81,Angel,Madonna,0.055,0.06,0.885,0.0,1.7,91.78,4.0,279.9,21,28,220,41,"electronic/dance, electronic/dance, pop",0.754,0.618,7,-13.66,1.0,0.0357,0.298,0.000207,0.345,0.836,133.237,audio_features,7ov1nZ2QZc3LIuCXXERZP0,spotify:track:7ov1nZ2QZc3LIuCXXERZP0,https://api.spotify.com/v1/tracks/7ov1nZ2QZc3LIuCXXERZP0,https://api.spotify.com/v1/audio-analysis/7ov1nZ2QZc3LIuCXXERZP0,236133.0,4.0
54,1985,83,Method Of Modern Love,Daryl Hall and John Oates,0.202,0.034,0.764,0.9965,4.1,74.86,4.0,473.4,24,43,323,54,,0.714,0.726,5,-6.621,0.0,0.0569,0.0708,2.15e-05,0.093,0.753,94.203,audio_features,58U8hRjWQdGCGQ1Y42SJFp,spotify:track:58U8hRjWQdGCGQ1Y42SJFp,https://api.spotify.com/v1/tracks/58U8hRjWQdGCGQ1Y42SJFp,https://api.spotify.com/v1/audio-analysis/58U8hRjWQdGCGQ1Y42SJFp,333933.0,4.0
55,1985,84,Lay Your Hands On Me,Thompson Twins,0.122,0.031,0.847,0.9818,-1.8,117.16,4.0,338.4,10,29,324,55,,0.787,0.662,7,-12.97,1.0,0.0331,0.118,0.000103,0.244,0.869,102.842,audio_features,1Jq7Z62Cs7PTJkJ1d53Xwo,spotify:track:1Jq7Z62Cs7PTJkJ1d53Xwo,https://api.spotify.com/v1/tracks/1Jq7Z62Cs7PTJkJ1d53Xwo,https://api.spotify.com/v1/audio-analysis/1Jq7Z62Cs7PTJkJ1d53Xwo,311867.0,4.0
56,1985,87,What About Love,Heart,0.136,0.074,0.79,0.9494,0.5,100.24,4.0,238.5,15,16,191,34,rock,0.246,0.631,2,-7.067,0.0,0.0377,0.295,0.0,0.321,0.3,160.633,audio_features,5nN1jGnCadYk1jYm6oV5zN,spotify:track:5nN1jGnCadYk1jYm6oV5zN,https://api.spotify.com/v1/tracks/5nN1jGnCadYk1jYm6oV5zN,https://api.spotify.com/v1/audio-analysis/5nN1jGnCadYk1jYm6oV5zN,221671.0,4.0
57,1985,89,Fresh,Kool and The Gang,0.302,0.018,0.68,0.9989,-0.7,108.7,4.0,450.0,20,55,399,77,disco,0.838,0.381,11,-16.867,0.0,0.0351,0.00912,0.0988,0.0364,0.95,117.708,audio_features,1mMYaXpT65iZDtvfRA9EkE,spotify:track:1mMYaXpT65iZDtvfRA9EkE,https://api.spotify.com/v1/tracks/1mMYaXpT65iZDtvfRA9EkE,https://api.spotify.com/v1/audio-analysis/1mMYaXpT65iZDtvfRA9EkE,266560.0,4.0
58,1985,90,Do What You Do,Jermaine Jackson,0.21,0.122,0.667,0.9837,0.1,106.67,4.800000000000001,243.9,5,17,225,32,,0.573,0.462,1,-9.634,0.0,0.0256,0.448,0.0,0.232,0.399,112.682,audio_features,6gmLSRnCGWaPeO64miR2Rr,spotify:track:6gmLSRnCGWaPeO64miR2Rr,https://api.spotify.com/v1/tracks/6gmLSRnCGWaPeO64miR2Rr,https://api.spotify.com/v1/audio-analysis/6gmLSRnCGWaPeO64miR2Rr,252547.0,4.0
59,1985,92,Born In The USA,Bruce Springsteen,0.031,0.143,0.826,-0.9786,-0.3,107.69,4.4,298.8,17,21,270,40,"folk, rock",0.398,0.952,4,-6.042,1.0,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680.0,4.0
60,1985,93,Private Dancer,Tina Turner,0.055,0.0,0.945,0.9226,3.3,93.14,6.800000000000001,484.2,20,16,394,31,"pop, hip-hop/rnb, rock, soul",0.587,0.572,2,-9.656,1.0,0.0413,0.363,0.0871,0.0915,0.471,115.466,audio_features,5JjdJK0uGRUk4skRTuQdUZ,spotify:track:5JjdJK0uGRUk4skRTuQdUZ,https://api.spotify.com/v1/tracks/5JjdJK0uGRUk4skRTuQdUZ,https://api.spotify.com/v1/audio-analysis/5JjdJK0uGRUk4skRTuQdUZ,434373.0,4.0
61,1985,96,Penny Lover,Lionel Richie,0.304,0.069,0.627,0.9971,0.9,99.23,4.4,291.6,16,13,240,38,"pop, soul",0.712,0.381,8,-14.293,1.0,0.0276,0.205,5.42e-06,0.0364,0.667,98.222,audio_features,4J13x9ukE3h3wqwHcAJB0Y,spotify:track:4J13x9ukE3h3wqwHcAJB0Y,https://api.spotify.com/v1/tracks/4J13x9ukE3h3wqwHcAJB0Y,https://api.spotify.com/v1/audio-analysis/4J13x9ukE3h3wqwHcAJB0Y,335173.0,4.0
62,1985,97,All She Wants To Do Is Dance,Don Henley,0.087,0.025,0.888,0.9741,-0.7,108.7,4.0,369.9,24,33,328,55,"folk, rock",0.702,0.558,7,-11.952,1.0,0.0288,0.0304,0.0,0.0528,0.903,114.932,audio_features,4yCRCEAfCMRyqCpBSd0qDp,spotify:track:4yCRCEAfCMRyqCpBSd0qDp,https://api.spotify.com/v1/tracks/4yCRCEAfCMRyqCpBSd0qDp,https://api.spotify.com/v1/audio-analysis/4yCRCEAfCMRyqCpBSd0qDp,269107.0,4.0
63,1985,98,Dress You Up,Madonna,0.242,0.0,0.758,0.9912,0.9,99.23,4.4,168.3,14,9,137,21,"electronic/dance, electronic/dance, pop",0.634,0.896,0,-3.073,0.0,0.0318,0.0298,0.0036,0.1,0.827,136.098,audio_features,4B2r9HXgUqRcPwUG3BYPlc,spotify:track:4B2r9HXgUqRcPwUG3BYPlc,https://api.spotify.com/v1/tracks/4B2r9HXgUqRcPwUG3BYPlc,https://api.spotify.com/v1/audio-analysis/4B2r9HXgUqRcPwUG3BYPlc,242240.0,4.0
64,1985,99,Sentimental Street,Night Ranger,0.141,0.051,0.808,0.9876,1.7,91.78,4.0,428.4,25,24,336,60,,0.66,0.579,0,-12.746,1.0,0.029,0.188,0.0,0.0687,0.583,99.641,audio_features,5pSMOv1TyJhHKPCEh6ulTG,spotify:track:5pSMOv1TyJhHKPCEh6ulTG,https://api.spotify.com/v1/tracks/5pSMOv1TyJhHKPCEh6ulTG,https://api.spotify.com/v1/audio-analysis/5pSMOv1TyJhHKPCEh6ulTG,253733.0,4.0
65,1985,100,Sugar Walls,Sheena Easton,0.118,0.048,0.834,0.9523,1.3,92.8,3.6,303.3,24,33,225,54,"country, electronic/dance, pop",0.744,0.55,10,-12.689,1.0,0.0554,0.0746,4.2e-05,0.0353,0.853,126.51,audio_features,4kVE7IVF3ZlD1d7k08dmVY,spotify:track:4kVE7IVF3ZlD1d7k08dmVY,https://api.spotify.com/v1/tracks/4kVE7IVF3ZlD1d7k08dmVY,https://api.spotify.com/v1/audio-analysis/4kVE7IVF3ZlD1d7k08dmVY,241600.0,4.0
66,1986,2,"Say You, Say Me",Lionel Richie,0.112,0.055,0.834,0.9022,0.5,100.24,4.0,252.9,19,29,214,36,"pop, soul",0.636,0.405,8,-11.113,1.0,0.0287,0.355,0.0,0.0804,0.257,128.068,audio_features,17CPezzLWzvGfpZW6X8XT0,spotify:track:17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067.0,4.0
67,1986,4,On My Own,Patti Labelle,0.133,0.059,0.808,0.983,0.9,99.23,4.4,398.7,22,26,338,52,,0.62,0.402,5,-12.964,1.0,0.0264,0.337,6.13e-05,0.312,0.483,92.093,audio_features,5HrVgmO1govSOrPUehW1VV,spotify:track:5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/tracks/5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/audio-analysis/5HrVgmO1govSOrPUehW1VV,290840.0,4.0
68,1986,5,Broken Wings,Mr. Mister,0.227,0.073,0.699,0.9944,-0.3,107.69,4.4,306.0,9,26,277,43,,0.286,0.5,1,-14.281,0.0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,audio_features,78FHUZRbFDCG6VkRAQdFLm,spotify:track:78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/tracks/78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/audio-analysis/78FHUZRbFDCG6VkRAQdFLm,343933.0,4.0
69,1986,6,How Will I Know,Whitney Houston,0.259,0.057,0.683,0.9989,-0.3,107.69,4.4,460.8,18,36,420,64,pop,0.832,0.544,6,-12.697,1.0,0.0442,0.201,0.000139,0.632,0.928,119.49,audio_features,5tdKaKLnC4SgtDZ6RlWeal,spotify:track:5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/tracks/5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/audio-analysis/5tdKaKLnC4SgtDZ6RlWeal,275533.0,4.0
70,1986,7,Party All The Time,Eddie Murphy,0.323,0.012,0.666,0.9975,1.7,97.2,5.2,289.8,14,12,232,28,,0.699,0.692,11,-13.045,1.0,0.0456,0.00979,0.000326,0.0427,0.677,135.03,audio_features,6N5DRCQUSXT1qQqmqsO92B,spotify:track:6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/tracks/6N5DRCQUSXT1qQqmqsO92B,https://api.spotify.com/v1/audio-analysis/6N5DRCQUSXT1qQqmqsO92B,253293.0,4.0
71,1986,8,Burning Heart,Survivor,0.097,0.185,0.718,-0.9318,2.1,90.77,4.4,223.2,29,8,167,24,,0.652,0.609,9,-9.684,0.0,0.028,0.298,8.79e-06,0.0573,0.646,98.125,audio_features,2VN7uPrbryJ7nE2MXX3f9a,spotify:track:2VN7uPrbryJ7nE2MXX3f9a,https://api.spotify.com/v1/tracks/2VN7uPrbryJ7nE2MXX3f9a,https://api.spotify.com/v1/audio-analysis/2VN7uPrbryJ7nE2MXX3f9a,230107.0,4.0
72,1986,9,Kyrie,Mr. Mister,0.015,0.048,0.937,-0.8378,2.5,89.75,4.800000000000001,385.2,20,57,308,42,,0.489,0.676,0,-8.769,1.0,0.0368,0.287,0.0,0.389,0.622,89.749,audio_features,5BXj1QDRU77J1ngVavG1tI,spotify:track:5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/tracks/5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/audio-analysis/5BXj1QDRU77J1ngVavG1tI,256960.0,4.0
73,1986,10,Addicted To Love,Robert Palmer,0.423,0.008,0.569,0.9999,2.5,89.75,4.800000000000001,648.9,14,55,506,66,"pop, rock",0.702,0.578,2,-13.415,1.0,0.031,0.382,5.89e-06,0.0425,0.975,111.617,audio_features,5izGeTxueiFX1UPFGohY9w,spotify:track:5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/audio-analysis/5izGeTxueiFX1UPFGohY9w,363640.0,4.0
74,1986,11,Greatest Love Of All,Whitney Houston,0.367,0.042,0.59,0.9991,2.5,89.75,4.800000000000001,393.3,27,20,298,39,pop,0.502,0.305,9,-16.011,1.0,0.0339,0.484,3.55e-06,0.117,0.248,131.242,audio_features,6yJxCltgtmGxIgKOS6ndnu,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400.0,4.0
75,1986,12,Secret Lovers,Atlantic Starr,0.157,0.131,0.712,0.9127,1.7,97.2,5.2,364.5,22,13,307,37,"disco, pop",0.339,0.379,0,-15.08,1.0,0.0528,0.653,3.56e-06,0.219,0.429,74.142,audio_features,4nKPgKXfFiPW7cNex5oDtt,spotify:track:4nKPgKXfFiPW7cNex5oDtt,https://api.spotify.com/v1/tracks/4nKPgKXfFiPW7cNex5oDtt,https://api.spotify.com/v1/audio-analysis/4nKPgKXfFiPW7cNex5oDtt,330667.0,4.0
76,1986,14,Glory Of Love,Peter Cetera,0.305,0.061,0.634,0.9975,0.9,99.23,4.4,309.6,20,18,250,37,,0.52,0.61,5,-7.935,1.0,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,audio_features,1eyq8cjUQ2daFthW2PC2GM,spotify:track:1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM,258333.0,4.0
77,1986,15,West End Girls,Pet Shop Boys,0.019,0.061,0.92,-0.9013,-0.3,107.69,4.4,354.6,31,34,325,53,"disco, electronic/dance, pop",0.656,0.914,4,-7.471,0.0,0.0394,0.000943,0.0628,0.159,0.576,113.259,audio_features,2Di0qFNb7ATroCGB3q0Ka7,spotify:track:2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/tracks/2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/audio-analysis/2Di0qFNb7ATroCGB3q0Ka7,285907.0,4.0
78,1986,17,Alive And Kicking,Simple Minds,0.206,0.013,0.781,0.9982,-1.0,109.72,3.6,485.1,17,56,429,89,"electronic/dance, pop, rock",0.572,0.913,0,-4.26,1.0,0.0362,0.0753,1.5e-05,0.128,0.561,103.265,audio_features,2x5IXUFOcvvBUtEpnCBNlp,spotify:track:2x5IXUFOcvvBUtEpnCBNlp,https://api.spotify.com/v1/tracks/2x5IXUFOcvvBUtEpnCBNlp,https://api.spotify.com/v1/audio-analysis/2x5IXUFOcvvBUtEpnCBNlp,289453.0,4.0
79,1986,18,Never,Heart,0.138,0.053,0.809,0.9727,1.7,91.78,4.0,360.0,15,44,286,53,rock,0.586,0.768,10,-7.479,0.0,0.0346,0.528,1.49e-06,0.328,0.675,96.241,audio_features,4yEMyaB6PGBpQvac2yD9wZ,spotify:track:4yEMyaB6PGBpQvac2yD9wZ,https://api.spotify.com/v1/tracks/4yEMyaB6PGBpQvac2yD9wZ,https://api.spotify.com/v1/audio-analysis/4yEMyaB6PGBpQvac2yD9wZ,246612.0,4.0
80,1986,20,Higher Love,Steve Winwood,0.329,0.067,0.604,0.999,0.9,99.23,4.4,404.1,18,37,334,51,"pop, rock",0.696,0.78,5,-12.159,1.0,0.0415,0.0427,0.149,0.298,0.954,98.699,audio_features,4ZExvJvQXPEeYzGU0N3THi,spotify:track:4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/tracks/4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/audio-analysis/4ZExvJvQXPEeYzGU0N3THi,351507.0,4.0
81,1986,21,Stuck With You,Huey Lewis and The News,0.267,0.07,0.663,0.9977,-0.3,107.69,4.4,354.6,11,25,324,49,,0.704,0.544,4,-11.402,0.0,0.026,0.0873,1.66e-05,0.041,0.628,120.717,audio_features,2cFl7utlqyZjCXN1G5nRvA,spotify:track:2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/tracks/2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/audio-analysis/2cFl7utlqyZjCXN1G5nRvA,269573.0,4.0
82,1986,22,Holding Back The Years,Simply Red,0.12,0.187,0.693,-0.9381,0.5,100.24,4.0,189.9,18,16,154,30,pop,0.707,0.514,9,-8.885,0.0,0.0281,0.58,0.000159,0.0953,0.524,86.035,audio_features,1yg7fwwYmx9DQ2TdXUmfpJ,spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/tracks/1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/audio-analysis/1yg7fwwYmx9DQ2TdXUmfpJ,269840.0,4.0
83,1986,23,Sledgehammer,Peter Gabriel,0.183,0.011,0.805,0.9955,-0.3,107.69,4.4,425.7,21,17,377,56,"folk, pop, rock, classical/soundtrack",0.641,0.682,8,-7.561,1.0,0.0392,0.044,0.0,0.0394,0.468,96.319,audio_features,4AUS8KNz7zX8XFu9L38GT0,spotify:track:4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/tracks/4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/audio-analysis/4AUS8KNz7zX8XFu9L38GT0,311986.0,4.0
84,1986,24,Sara,Starship,0.185,0.155,0.659,0.9186,2.9,88.74,5.2,324.9,22,31,244,29,"pop, rock",0.642,0.805,10,-5.675,1.0,0.0336,0.352,1.02e-06,0.118,0.365,100.273,audio_features,0HzjKCZmFhwcO2vnnHpj9q,spotify:track:0HzjKCZmFhwcO2vnnHpj9q,https://api.spotify.com/v1/tracks/0HzjKCZmFhwcO2vnnHpj9q,https://api.spotify.com/v1/audio-analysis/0HzjKCZmFhwcO2vnnHpj9q,292800.0,4.0
85,1986,25,Human,Human League,0.039,0.219,0.742,-0.9812,2.1,90.77,4.4,223.2,17,19,175,28,"electronic/dance, pop",0.641,0.528,8,-11.11,1.0,0.0254,0.0666,0.000362,0.0729,0.524,101.399,audio_features,3gE2Af7Tgd1iZOO1xbTqoh,spotify:track:3gE2Af7Tgd1iZOO1xbTqoh,https://api.spotify.com/v1/tracks/3gE2Af7Tgd1iZOO1xbTqoh,https://api.spotify.com/v1/audio-analysis/3gE2Af7Tgd1iZOO1xbTqoh,229160.0,4.0
86,1986,27,Take My Breath Away,Berlin,0.129,0.073,0.798,0.9393,2.5,84.34,3.6,258.3,29,24,182,38,,0.497,0.719,6,-9.397,1.0,0.0266,0.0613,0.0,0.411,0.547,95.769,audio_features,15MJ5NThPjj6xhPcts8MiY,spotify:track:15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/tracks/15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/audio-analysis/15MJ5NThPjj6xhPcts8MiY,255733.0,4.0
87,1986,30,You Give Love A Bad Name,Bon Jovi,0.317,0.196,0.487,0.9951,0.9,99.23,4.4,365.4,9,35,299,49,rock,0.541,0.96,0,-2.947,0.0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,audio_features,0rmGAIH9LNJewFw7nKzZnc,spotify:track:0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707.0,4.0
88,1986,31,When The Going Gets Tough,Billy Ocean,0.194,0.072,0.735,0.993,-0.3,107.69,4.4,287.1,22,19,257,39,"disco, pop",0.755,0.763,4,-6.318,1.0,0.0473,0.405,0.0,0.318,0.932,122.045,audio_features,5UU5FbITNm5OunvHQdsKME,spotify:track:5UU5FbITNm5OunvHQdsKME,https://api.spotify.com/v1/tracks/5UU5FbITNm5OunvHQdsKME,https://api.spotify.com/v1/audio-analysis/5UU5FbITNm5OunvHQdsKME,248000.0,4.0
89,1986,32,When I Think Of You,Janet Jackson,0.162,0.015,0.822,0.9875,-0.7,108.7,4.0,251.1,11,21,221,39,"electronic/dance, pop",0.759,0.639,9,-11.386,1.0,0.0425,0.084,0.0331,0.0518,0.706,116.207,audio_features,3mJ6pNcFM2CkykCYSREdKT,spotify:track:3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/tracks/3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/audio-analysis/3mJ6pNcFM2CkykCYSREdKT,235493.0,4.0
90,1986,33,These Dreams,Heart,0.141,0.059,0.8,0.9827,2.1,90.77,4.4,446.4,36,23,343,53,rock,0.535,0.532,11,-9.865,1.0,0.0291,0.508,0.0,0.0868,0.3,79.106,audio_features,22wWxHGHRH8gZXNDXRgSqY,spotify:track:22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/tracks/22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/audio-analysis/22wWxHGHRH8gZXNDXRgSqY,254476.0,4.0
91,1986,35,Live To Tell,Madonna,0.143,0.092,0.765,0.9221,1.3,98.21,4.800000000000001,336.6,8,23,285,40,"electronic/dance, electronic/dance, pop",0.652,0.521,2,-6.752,0.0,0.0256,0.263,0.0011,0.107,0.235,109.943,audio_features,095MMFhB9qxPx2VsmvjnUs,spotify:track:095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/tracks/095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/audio-analysis/095MMFhB9qxPx2VsmvjnUs,351920.0,4.0
92,1986,36,Mad About You,Belinda Carlisle,0.103,0.264,0.633,-0.9896,1.7,91.78,4.0,260.1,14,27,204,38,pop,0.426,0.578,9,-11.514,1.0,0.0379,0.0134,9.08e-05,0.072,0.45,71.706,audio_features,1SWfuzL0VJx1oYnEtqueSr,spotify:track:1SWfuzL0VJx1oYnEtqueSr,https://api.spotify.com/v1/tracks/1SWfuzL0VJx1oYnEtqueSr,https://api.spotify.com/v1/audio-analysis/1SWfuzL0VJx1oYnEtqueSr,216560.0,4.0
93,1986,37,Something About You,Level 42,0.131,0.109,0.76,0.6759,1.7,91.78,4.0,251.1,25,11,191,35,"jazz, pop, rock",0.658,0.866,6,-6.337,0.0,0.0352,0.0504,0.0201,0.0394,0.848,104.898,audio_features,0GZzK43dJ6uNjOuitlCxDr,spotify:track:0GZzK43dJ6uNjOuitlCxDr,https://api.spotify.com/v1/tracks/0GZzK43dJ6uNjOuitlCxDr,https://api.spotify.com/v1/audio-analysis/0GZzK43dJ6uNjOuitlCxDr,227680.0,4.0
94,1986,38,Venus,Bananarama,0.291,0.105,0.604,0.992,0.1,101.26,3.6,245.7,13,33,200,41,"electronic/dance, electronic/dance, pop",0.722,0.961,9,-4.812,1.0,0.0514,0.0883,0.61,0.278,0.91,126.113,audio_features,4XX1pFUkQOZTYp6Hb6a6Ae,spotify:track:4XX1pFUkQOZTYp6Hb6a6Ae,https://api.spotify.com/v1/tracks/4XX1pFUkQOZTYp6Hb6a6Ae,https://api.spotify.com/v1/audio-analysis/4XX1pFUkQOZTYp6Hb6a6Ae,229165.0,4.0
95,1986,39,Dancing On The Ceiling,Lionel Richie,0.156,0.022,0.822,0.9813,1.7,91.78,4.0,412.2,24,36,324,63,"pop, soul",0.698,0.774,0,-8.642,1.0,0.048,0.12,2.26e-06,0.394,0.731,133.197,audio_features,0snPJPxkk0MbTc0xeUvAPt,spotify:track:0snPJPxkk0MbTc0xeUvAPt,https://api.spotify.com/v1/tracks/0snPJPxkk0MbTc0xeUvAPt,https://api.spotify.com/v1/audio-analysis/0snPJPxkk0MbTc0xeUvAPt,270720.0,4.0
96,1986,40,Conga,Miami Sound Machine,0.112,0.053,0.836,0.9649,1.7,91.78,4.0,405.9,18,35,321,54,pop,0.789,0.656,2,-14.825,1.0,0.0474,0.168,0.0409,0.0311,0.865,122.237,audio_features,3FdHgoJbH3DXNtGLh56pFu,spotify:track:3FdHgoJbH3DXNtGLh56pFu,https://api.spotify.com/v1/tracks/3FdHgoJbH3DXNtGLh56pFu,https://api.spotify.com/v1/audio-analysis/3FdHgoJbH3DXNtGLh56pFu,254000.0,4.0
97,1986,41,True Colors,Cyndi Lauper,0.319,0.046,0.635,0.9977,0.9,99.23,4.4,298.8,13,21,251,39,"blues, pop",0.397,0.207,0,-13.155,1.0,0.0331,0.701,3.07e-05,0.116,0.268,171.282,audio_features,2A6yzRGMgSQCUapR2ptm6A,spotify:track:2A6yzRGMgSQCUapR2ptm6A,https://api.spotify.com/v1/tracks/2A6yzRGMgSQCUapR2ptm6A,https://api.spotify.com/v1/audio-analysis/2A6yzRGMgSQCUapR2ptm6A,227600.0,4.0
98,1986,42,Danger Zone,Kenny Loggins,0.0,0.225,0.775,-0.9899,1.7,91.78,4.0,197.1,21,12,148,26,"pop, rock",0.544,0.897,3,-6.056,0.0,0.0471,0.241,0.0,0.13,0.647,157.17,audio_features,34x6hEJgGAOQvmlMql5Ige,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,215133.0,4.0
99,1986,43,What Have You Done For Me Lately,Janet Jackson,0.182,0.053,0.765,0.9877,0.1,106.67,4.800000000000001,294.3,16,12,256,34,"electronic/dance, pop",0.846,0.396,1,-12.408,1.0,0.0677,0.0157,0.0116,0.0656,0.841,114.045,audio_features,2SFq0UIiBWkBgky0fkrHP0,spotify:track:2SFq0UIiBWkBgky0fkrHP0,https://api.spotify.com/v1/tracks/2SFq0UIiBWkBgky0fkrHP0,https://api.spotify.com/v1/audio-analysis/2SFq0UIiBWkBgky0fkrHP0,299493.0,4.0
100,1986,44,No One Is To Blame,Howard Jones,0.081,0.242,0.677,-0.9939,0.5,105.66,5.2,263.7,15,14,231,26,,0.743,0.354,9,-13.619,1.0,0.0285,0.683,4.55e-05,0.0621,0.8,95.123,audio_features,2K5LRXf7eGH9HzdeNPZc2a,spotify:track:2K5LRXf7eGH9HzdeNPZc2a,https://api.spotify.com/v1/tracks/2K5LRXf7eGH9HzdeNPZc2a,https://api.spotify.com/v1/audio-analysis/2K5LRXf7eGH9HzdeNPZc2a,258400.0,4.0
101,1986,47,Words Get In The Way,Miami Sound Machine,0.113,0.029,0.858,0.9672,1.3,98.21,4.800000000000001,261.0,12,13,226,32,pop,0.674,0.31,5,-17.352,1.0,0.0329,0.293,1.64e-05,0.108,0.56,155.656,audio_features,5xbqrbNPBTAOGDA6GD3O46,spotify:track:5xbqrbNPBTAOGDA6GD3O46,https://api.spotify.com/v1/tracks/5xbqrbNPBTAOGDA6GD3O46,https://api.spotify.com/v1/audio-analysis/5xbqrbNPBTAOGDA6GD3O46,205533.0,4.0
102,1986,48,Manic Monday,Bangles,0.116,0.012,0.871,0.9818,0.9,99.23,4.4,326.7,12,19,274,42,"pop, rock",0.685,0.594,2,-10.906,1.0,0.0289,0.294,3.69e-06,0.358,0.853,121.761,audio_features,00vYs0qZA40Z8AAaN7xmMO,spotify:track:00vYs0qZA40Z8AAaN7xmMO,https://api.spotify.com/v1/tracks/00vYs0qZA40Z8AAaN7xmMO,https://api.spotify.com/v1/audio-analysis/00vYs0qZA40Z8AAaN7xmMO,184160.0,4.0
103,1986,49,Walk Of Life,Dire Straits,0.148,0.034,0.818,0.9826,2.5,89.75,4.800000000000001,326.7,25,18,261,36,rock,0.461,0.936,4,-6.866,1.0,0.109,0.435,9.13e-05,0.124,0.804,172.404,audio_features,423o3ZHIaBtGXyhF1uH41a,spotify:track:423o3ZHIaBtGXyhF1uH41a,https://api.spotify.com/v1/tracks/423o3ZHIaBtGXyhF1uH41a,https://api.spotify.com/v1/audio-analysis/423o3ZHIaBtGXyhF1uH41a,252467.0,4.0
104,1986,50,Amanda,Boston,0.167,0.0,0.833,0.9909,1.7,97.2,5.2,333.0,23,10,268,32,rock,0.449,0.424,7,-14.06,1.0,0.0323,0.32,1.69e-06,0.107,0.259,125.494,audio_features,4gpext9x0CbdD9NWaa4nDj,spotify:track:4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/tracks/4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/audio-analysis/4gpext9x0CbdD9NWaa4nDj,256200.0,4.0
